case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
RC1_2_5,5.801039936839567,11.11111111111111,,,
RC2_2_1,0.9029501600250104,33.33333333333333,,,
C1_2_5,4.671214882059921,5.0,,,
R1_2_8,21.333260623236267,0.0,,,
R1_2_7,22.408926128101072,5.555555555555555,,,
C1_2_7,8.929053288144633,5.0,,,
R1_2_5,11.293784564111482,16.666666666666664,,,
R2_2_2,-2.792722348524189,50.0,,,
R2_2_6,3.195432316768301,75.0,,,
RC1_2_2,9.107414486666231,11.11111111111111,,,
RC2_2_2,-1.0438508801601711,60.0,,,
C2_2_5,6.22302562877912,16.666666666666664,,,
C2_2_8,19.583891745659997,16.666666666666664,,,
R2_2_4,17.972110592106358,25.0,,,
RC1_2_3,18.062908278697776,5.555555555555555,,,
RC1_2_10,11.581434944953225,5.555555555555555,,,
RC1_2_1,1.6167062266111871,11.11111111111111,,,
RC2_2_6,-4.2799273814897925,75.0,,,
RC2_2_9,12.897061489586758,50.0,,,
RC1_2_8,20.17526186422484,5.555555555555555,,,
R2_2_1,-13.199069517992172,100.0,,,
C1_2_1,0.105194616630298,0.0,,,
R2_2_9,5.732649312270792,50.0,,,
RC1_2_4,17.07698649759064,11.11111111111111,,,
RC2_2_8,6.784489929979219,75.0,,,
C1_2_10,9.86922764558936,11.11111111111111,,,
C1_2_4,12.253178415656476,5.555555555555555,,,
RC1_2_6,22.24606977209585,11.11111111111111,,,
C2_2_7,7.570472378818295,16.666666666666664,,,
R1_2_10,17.703933802046333,0.0,,,
RC2_2_4,3.530703679514962,75.0,,,
C1_2_8,5.136292677735194,10.526315789473683,,,
R2_2_3,0.4558466513993988,50.0,,,
C1_2_2,-7.352531290021391,11.11111111111111,,,
R1_2_6,16.66127300048254,5.555555555555555,,,
C2_2_3,10.489389122745644,33.33333333333333,,,
C1_2_6,3.04629558317142,5.0,,,
RC2_2_3,-6.832552078475866,75.0,,,
R1_2_4,21.624129400042364,5.555555555555555,,,
R2_2_10,15.98687270043644,25.0,,,
C2_2_10,8.814045498582901,16.666666666666664,,,
C2_2_4,12.775893769609857,33.33333333333333,,,
RC1_2_9,16.088852013838657,5.555555555555555,,,
C1_2_3,4.076014124258758,11.11111111111111,,,
C1_2_9,7.421048131380398,11.11111111111111,,,
RC2_2_10,7.324187883816243,25.0,,,
RC2_2_5,2.872861535939109,75.0,,,
R2_2_5,9.49775087662254,75.0,,,
C2_2_6,16.557971942994115,16.666666666666664,,,
R2_2_7,12.783755828246534,0.0,,,
R2_2_8,16.411989041559387,25.0,,,
C2_2_9,6.788536429754094,16.666666666666664,,,
RC1_2_7,9.8011860076247,5.555555555555555,,,
R1_2_2,2.9400450322862035,16.666666666666664,,,
R1_2_3,9.530311016835682,5.555555555555555,,,
C2_2_2,7.534338907396167,33.33333333333333,,,
R1_2_1,3.209312442691445,10.0,,,
RC2_2_7,2.571612426071069,75.0,,,
C2_2_1,3.250735593499132,16.666666666666664,,,
R1_2_9,13.97633503585087,5.555555555555555,,,
