CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/02 18:15:00,0
1,101,0,9,2017/01/02 05:42:00,2017/01/02 14:41:00,10
2,26,50,7,2017/01/02 00:02:00,2017/01/02 05:38:00,10
3,30,57,20,2017/01/01 12:03:00,2017/01/01 20:39:00,10
4,29,60,14,2017/01/01 00:42:00,2017/01/01 05:12:00,10
5,69,116,26,2017/01/01 23:03:00,2017/01/02 00:52:00,10
6,137,137,27,2017/01/01 05:19:00,2017/01/01 09:58:00,10
7,103,119,18,2017/01/01 18:26:00,2017/01/02 04:06:00,10
8,78,111,22,2017/01/01 00:41:00,2017/01/01 05:15:00,10
9,107,25,13,2017/01/01 16:20:00,2017/01/01 22:10:00,10
10,17,138,8,2017/01/02 00:21:00,2017/01/02 11:20:00,10
11,37,138,5,2017/01/01 10:27:00,2017/01/01 19:30:00,10
12,20,69,13,2017/01/01 21:57:00,2017/01/02 06:28:00,10
13,121,123,9,2017/01/01 12:49:00,2017/01/01 23:28:00,10
14,22,104,11,2017/01/01 13:11:00,2017/01/01 19:38:00,10
15,137,7,40,2017/01/01 09:34:00,2017/01/01 13:13:00,10
16,50,106,25,2017/01/01 20:30:00,2017/01/02 00:12:00,10
17,46,112,10,2017/01/01 17:05:00,2017/01/01 23:03:00,10
18,79,72,22,2017/01/01 00:09:00,2017/01/01 01:33:00,10
19,104,32,18,2017/01/01 07:42:00,2017/01/01 12:16:00,10
20,8,87,17,2017/01/01 23:44:00,2017/01/02 07:46:00,10
21,109,139,8,2017/01/01 03:47:00,2017/01/01 13:16:00,10
22,80,103,15,2017/01/01 19:01:00,2017/01/02 08:35:00,10
23,78,63,19,2017/01/01 00:10:00,2017/01/01 03:46:00,10
24,95,135,27,2017/01/02 02:02:00,2017/01/02 05:22:00,10
25,37,79,5,2017/01/02 04:39:00,2017/01/02 06:29:00,10
26,64,132,8,2017/01/01 03:18:00,2017/01/01 06:22:00,10
27,133,130,13,2017/01/01 11:41:00,2017/01/01 19:58:00,10
28,39,13,20,2017/01/01 22:58:00,2017/01/02 05:09:00,10
29,120,14,20,2017/01/01 16:16:00,2017/01/01 20:13:00,10
30,10,86,14,2017/01/01 23:51:00,2017/01/02 08:54:00,10
31,140,42,13,2017/01/01 04:16:00,2017/01/01 11:08:00,10
32,121,124,21,2017/01/01 09:10:00,2017/01/01 12:49:00,10
33,42,29,12,2017/01/01 03:42:00,2017/01/01 06:19:00,10
34,44,58,30,2017/01/01 00:28:00,2017/01/01 06:20:00,10
35,32,6,11,2017/01/01 04:45:00,2017/01/01 09:56:00,10
36,41,36,13,2017/01/01 01:37:00,2017/01/01 07:15:00,10
37,106,10,13,2017/01/01 18:46:00,2017/01/01 23:04:00,10
38,107,102,12,2017/01/01 10:32:00,2017/01/01 20:41:00,10
39,83,38,22,2017/01/02 03:27:00,2017/01/02 14:05:00,10
40,132,133,24,2017/01/01 06:54:00,2017/01/01 13:44:00,10
41,81,57,8,2017/01/01 00:17:00,2017/01/01 08:02:00,10
42,120,52,20,2017/01/02 00:25:00,2017/01/02 03:29:00,10
43,113,32,36,2017/01/01 07:11:00,2017/01/01 14:01:00,10
44,137,101,12,2017/01/01 07:50:00,2017/01/01 16:45:00,10
45,82,103,15,2017/01/01 01:40:00,2017/01/01 04:58:00,10
46,10,111,21,2017/01/02 07:27:00,2017/01/02 12:16:00,10
47,90,44,6,2017/01/01 00:32:00,2017/01/01 11:22:00,10
48,139,73,10,2017/01/01 02:30:00,2017/01/01 11:07:00,10
49,89,24,15,2017/01/01 16:29:00,2017/01/02 01:39:00,10
50,64,138,15,2017/01/02 05:02:00,2017/01/02 07:37:00,10
51,98,4,20,2017/01/01 10:06:00,2017/01/01 15:35:00,10
52,61,34,7,2017/01/02 04:23:00,2017/01/02 12:37:00,10
53,60,84,23,2017/01/02 05:50:00,2017/01/02 12:23:00,10
54,13,48,15,2017/01/02 01:54:00,2017/01/02 08:09:00,10
55,84,88,16,2017/01/02 00:15:00,2017/01/02 01:14:00,10
56,86,40,22,2017/01/01 00:34:00,2017/01/01 04:49:00,10
57,69,115,20,2017/01/01 10:30:00,2017/01/01 20:13:00,10
58,59,115,26,2017/01/01 20:48:00,2017/01/01 23:02:00,10
59,105,2,1,2017/01/01 09:57:00,2017/01/01 21:52:00,10
60,107,77,34,2017/01/01 00:37:00,2017/01/01 07:31:00,10
61,104,54,13,2017/01/01 03:04:00,2017/01/01 05:57:00,10
62,54,33,20,2017/01/01 00:40:00,2017/01/01 06:55:00,10
63,32,52,32,2017/01/01 06:24:00,2017/01/01 15:44:00,10
64,37,125,10,2017/01/01 19:59:00,2017/01/02 03:48:00,10
65,99,34,9,2017/01/01 04:34:00,2017/01/01 07:33:00,10
66,38,122,13,2017/01/01 13:25:00,2017/01/01 19:47:00,10
67,85,75,37,2017/01/01 00:15:00,2017/01/01 09:06:00,10
68,109,131,16,2017/01/01 15:13:00,2017/01/01 16:57:00,10
69,103,77,17,2017/01/01 18:07:00,2017/01/01 22:38:00,10
70,47,83,1,2017/01/01 18:05:00,2017/01/02 02:16:00,10
71,139,68,25,2017/01/01 02:39:00,2017/01/01 09:47:00,10
72,88,29,33,2017/01/02 11:46:00,2017/01/02 17:21:00,10
73,39,100,31,2017/01/01 01:38:00,2017/01/01 09:10:00,10
74,48,47,19,2017/01/01 00:31:00,2017/01/01 09:26:00,10
75,104,73,17,2017/01/01 12:39:00,2017/01/01 22:35:00,10
76,9,19,10,2017/01/01 22:40:00,2017/01/02 05:02:00,10
77,103,44,12,2017/01/01 00:42:00,2017/01/01 07:00:00,10
78,73,96,9,2017/01/01 10:59:00,2017/01/01 13:10:00,10
79,44,116,27,2017/01/01 01:51:00,2017/01/01 07:13:00,10
80,71,70,9,2017/01/02 04:03:00,2017/01/02 14:00:00,10
81,83,12,29,2017/01/01 13:33:00,2017/01/01 19:08:00,10
82,36,54,15,2017/01/01 21:45:00,2017/01/02 05:50:00,10
83,16,92,10,2017/01/01 22:17:00,2017/01/02 03:33:00,10
84,56,139,18,2017/01/01 20:27:00,2017/01/01 22:51:00,10
85,27,104,1,2017/01/02 08:18:00,2017/01/02 12:40:00,10
86,67,96,26,2017/01/02 07:49:00,2017/01/02 11:47:00,10
87,34,72,21,2017/01/02 05:28:00,2017/01/02 17:29:00,10
88,120,22,39,2017/01/01 05:40:00,2017/01/01 11:32:00,10
89,54,106,9,2017/01/01 16:40:00,2017/01/02 00:35:00,10
90,63,129,7,2017/01/01 12:42:00,2017/01/01 16:48:00,10
91,33,117,20,2017/01/01 00:59:00,2017/01/01 14:00:00,10
92,102,52,15,2017/01/01 09:27:00,2017/01/01 13:44:00,10
93,13,129,25,2017/01/01 19:40:00,2017/01/02 05:10:00,10
94,34,20,15,2017/01/01 10:41:00,2017/01/01 11:23:00,10
95,114,109,16,2017/01/01 02:27:00,2017/01/01 09:51:00,10
96,86,80,21,2017/01/01 22:23:00,2017/01/02 05:32:00,10
97,33,0,20,2017/01/02 05:09:00,2017/01/02 13:11:00,10
98,18,104,18,2017/01/01 19:12:00,2017/01/02 03:41:00,10
99,70,83,23,2017/01/02 07:35:00,2017/01/02 11:04:00,10
100,12,48,4,2017/01/01 01:02:00,2017/01/01 10:14:00,10
101,139,72,23,2017/01/01 20:44:00,2017/01/02 02:12:00,10
102,109,78,21,2017/01/01 13:40:00,2017/01/01 20:01:00,10
103,116,22,32,2017/01/01 09:00:00,2017/01/01 11:21:00,10
104,27,46,35,2017/01/01 11:13:00,2017/01/01 18:38:00,10
105,19,120,16,2017/01/01 16:32:00,2017/01/01 20:18:00,10
106,23,39,20,2017/01/01 23:46:00,2017/01/02 01:07:00,10
107,110,99,21,2017/01/01 19:05:00,2017/01/01 23:17:00,10
108,15,18,10,2017/01/02 00:18:00,2017/01/02 07:02:00,10
109,18,70,26,2017/01/01 23:30:00,2017/01/02 06:37:00,10
110,16,62,15,2017/01/02 00:00:00,2017/01/02 06:48:00,10
111,61,57,35,2017/01/01 23:12:00,2017/01/02 04:47:00,10
112,123,84,13,2017/01/02 02:53:00,2017/01/02 06:38:00,10
113,37,73,33,2017/01/01 21:47:00,2017/01/02 01:01:00,10
114,115,124,11,2017/01/02 00:59:00,2017/01/02 07:49:00,10
115,93,61,10,2017/01/02 07:11:00,2017/01/02 16:18:00,10
116,89,39,23,2017/01/01 00:36:00,2017/01/01 07:11:00,10
117,65,0,20,2017/01/01 01:46:00,2017/01/01 10:07:00,10
118,108,30,18,2017/01/01 01:10:00,2017/01/01 13:35:00,10
119,120,60,18,2017/01/01 02:09:00,2017/01/01 07:04:00,10
120,92,22,18,2017/01/01 10:01:00,2017/01/01 17:19:00,10
121,2,106,16,2017/01/02 00:01:00,2017/01/02 05:34:00,10
122,117,92,25,2017/01/01 17:13:00,2017/01/01 22:30:00,10
123,26,130,20,2017/01/01 15:45:00,2017/01/01 21:55:00,10
124,85,111,25,2017/01/01 17:34:00,2017/01/01 18:10:00,10
125,113,45,4,2017/01/01 17:43:00,2017/01/02 00:09:00,10
126,40,113,23,2017/01/02 03:40:00,2017/01/02 13:53:00,10
127,138,105,24,2017/01/02 02:08:00,2017/01/02 05:40:00,10
128,116,105,23,2017/01/01 05:52:00,2017/01/01 15:22:00,10
129,110,28,20,2017/01/01 17:47:00,2017/01/02 00:57:00,10
130,12,138,14,2017/01/01 18:05:00,2017/01/01 20:32:00,10
131,66,40,20,2017/01/01 00:30:00,2017/01/01 03:46:00,10
132,140,36,1,2017/01/01 09:00:00,2017/01/01 16:24:00,10
133,50,112,18,2017/01/01 15:54:00,2017/01/01 17:00:00,10
134,23,19,16,2017/01/01 07:12:00,2017/01/01 17:40:00,10
135,4,71,19,2017/01/01 08:59:00,2017/01/01 14:25:00,10
136,92,138,12,2017/01/02 00:29:00,2017/01/02 07:07:00,10
137,69,6,8,2017/01/01 01:04:00,2017/01/01 12:25:00,10
138,100,99,17,2017/01/01 15:56:00,2017/01/02 01:56:00,10
139,116,13,5,2017/01/01 03:16:00,2017/01/01 06:29:00,10
140,112,13,27,2017/01/02 10:53:00,2017/01/02 13:06:00,10
141,49,140,3,2017/01/01 10:07:00,2017/01/01 23:05:00,10
142,36,124,34,2017/01/01 14:46:00,2017/01/01 18:25:00,10
143,120,47,18,2017/01/01 00:55:00,2017/01/01 08:14:00,10
144,60,54,3,2017/01/01 14:14:00,2017/01/01 19:39:00,10
145,115,82,30,2017/01/01 17:08:00,2017/01/01 20:32:00,10
146,139,110,19,2017/01/01 12:20:00,2017/01/01 15:12:00,10
147,126,23,13,2017/01/01 13:51:00,2017/01/01 23:17:00,10
148,58,80,18,2017/01/02 04:53:00,2017/01/02 10:24:00,10
149,30,21,12,2017/01/01 18:54:00,2017/01/02 02:06:00,10
150,64,115,15,2017/01/01 05:32:00,2017/01/01 14:28:00,10
151,82,100,18,2017/01/01 03:09:00,2017/01/01 12:45:00,10
152,113,35,9,2017/01/01 00:55:00,2017/01/01 11:11:00,10
153,35,90,20,2017/01/02 03:04:00,2017/01/02 10:23:00,10
154,58,95,35,2017/01/02 07:59:00,2017/01/02 10:40:00,10
155,117,4,9,2017/01/02 02:06:00,2017/01/02 07:42:00,10
