CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/03 11:58:00,0
1,38,105,20,2017/01/01 00:00:00,2017/01/03 09:41:00,90
2,100,5,20,2017/01/01 11:08:00,2017/01/01 13:48:00,90
3,111,78,10,2017/01/01 00:00:00,2017/01/03 09:47:00,90
4,96,62,10,2017/01/01 00:00:00,2017/01/03 10:01:00,90
5,122,11,30,2017/01/01 00:00:00,2017/01/03 09:10:00,90
6,94,18,30,2017/01/01 00:00:00,2017/01/03 09:31:00,90
7,60,89,10,2017/01/01 00:00:00,2017/01/03 10:07:00,90
8,67,123,20,2017/01/01 15:06:00,2017/01/01 17:46:00,90
9,99,53,20,2017/01/01 00:00:00,2017/01/03 09:55:00,90
10,26,24,20,2017/01/01 00:00:00,2017/01/03 09:25:00,90
11,93,61,10,2017/01/01 00:00:00,2017/01/03 10:04:00,90
12,27,32,20,2017/01/01 20:09:00,2017/01/01 22:49:00,90
13,25,31,20,2017/01/01 18:37:00,2017/01/01 21:17:00,90
14,98,36,10,2017/01/01 00:00:00,2017/01/03 09:44:00,90
15,101,68,10,2017/01/01 00:00:00,2017/01/03 09:57:00,90
16,49,48,10,2017/01/01 00:00:00,2017/01/03 09:58:00,90
17,56,95,10,2017/01/01 00:00:00,2017/01/03 10:00:00,90
18,14,107,20,2017/01/01 00:00:00,2017/01/03 09:21:00,90
19,98,46,20,2017/01/01 00:00:00,2017/01/03 09:52:00,90
20,131,4,40,2017/01/01 00:00:00,2017/01/03 08:59:00,90
21,94,89,20,2017/01/01 00:00:00,2017/01/03 09:58:00,90
22,70,113,30,2017/01/01 00:00:00,2017/01/03 09:45:00,90
23,94,59,30,2017/01/03 02:02:00,2017/01/03 04:42:00,90
24,64,59,10,2017/01/02 08:00:00,2017/01/02 10:40:00,90
25,112,3,10,2017/01/01 00:00:00,2017/01/03 09:09:00,90
26,20,108,10,2017/01/01 00:00:00,2017/01/03 09:26:00,90
27,10,118,20,2017/01/01 00:00:00,2017/01/03 09:12:00,90
28,76,65,40,2017/01/01 00:00:00,2017/01/03 10:21:00,90
29,103,12,20,2017/01/01 00:00:00,2017/01/03 09:22:00,90
30,44,62,30,2017/01/01 00:00:00,2017/01/03 10:01:00,90
31,96,138,10,2017/01/01 00:00:00,2017/01/03 09:16:00,90
32,27,44,20,2017/01/01 23:26:00,2017/01/02 02:06:00,90
33,21,28,40,2017/01/01 00:00:00,2017/01/03 09:24:00,90
34,26,91,10,2017/01/01 00:00:00,2017/01/03 09:40:00,90
35,98,75,10,2017/01/01 00:00:00,2017/01/03 10:00:00,90
36,69,48,20,2017/01/03 04:00:00,2017/01/03 06:40:00,90
37,19,116,10,2017/01/01 00:00:00,2017/01/03 09:20:00,90
38,60,111,10,2017/01/01 00:00:00,2017/01/03 09:46:00,90
39,54,102,20,2017/01/01 00:00:00,2017/01/03 09:53:00,90
40,63,103,20,2017/01/01 00:00:00,2017/01/03 09:55:00,90
41,91,91,10,2017/01/01 00:00:00,2017/01/03 09:59:00,90
42,77,15,10,2017/01/01 00:00:00,2017/01/03 09:33:00,90
43,77,117,30,2017/01/01 00:00:00,2017/01/03 09:41:00,90
44,115,41,20,2017/01/02 20:48:00,2017/01/02 23:28:00,90
45,12,33,10,2017/01/01 13:51:00,2017/01/01 16:31:00,90
46,44,82,20,2017/01/01 00:00:00,2017/01/03 10:00:00,90
47,117,55,20,2017/01/01 00:00:00,2017/01/03 09:39:00,90
48,116,10,20,2017/01/01 00:00:00,2017/01/03 09:13:00,90
49,57,77,20,2017/01/01 00:00:00,2017/01/03 10:14:00,90
50,29,36,20,2017/01/01 00:00:00,2017/01/03 09:35:00,90
51,90,91,10,2017/01/01 00:00:00,2017/01/03 09:59:00,90
52,62,73,20,2017/01/03 03:10:00,2017/01/03 05:50:00,90
53,6,121,20,2017/01/01 00:00:00,2017/01/03 09:07:00,90
54,105,49,10,2017/01/02 14:44:00,2017/01/02 17:24:00,90
55,28,115,10,2017/01/01 00:00:00,2017/01/03 09:27:00,90
56,4,137,30,2017/01/01 00:00:00,2017/01/03 08:54:00,90
57,11,100,20,2017/01/01 15:33:00,2017/01/01 18:13:00,90
58,67,84,30,2017/01/02 23:57:00,2017/01/03 02:37:00,90
59,23,22,20,2017/01/01 00:00:00,2017/01/03 09:21:00,90
60,41,64,20,2017/01/01 00:00:00,2017/01/03 09:59:00,90
61,56,56,40,2017/01/01 00:00:00,2017/01/03 10:09:00,90
