CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/03 11:58:00,0
1,38,105,20,2017/01/02 21:28:00,2017/01/03 02:48:00,90
2,100,5,20,2017/01/01 09:48:00,2017/01/01 15:08:00,90
3,111,78,10,2017/01/01 15:41:00,2017/01/01 21:01:00,90
4,96,62,10,2017/01/02 21:37:00,2017/01/03 02:57:00,90
5,122,11,30,2017/01/02 06:42:00,2017/01/02 12:02:00,90
6,94,18,30,2017/01/01 03:13:00,2017/01/01 08:33:00,90
7,60,89,10,2017/01/02 17:57:00,2017/01/02 23:17:00,90
8,67,123,20,2017/01/01 13:46:00,2017/01/01 19:06:00,90
9,99,53,20,2017/01/02 04:57:00,2017/01/02 10:17:00,90
10,26,24,20,2017/01/01 01:33:00,2017/01/01 06:53:00,90
11,93,61,10,2017/01/02 23:10:00,2017/01/03 04:30:00,90
12,27,32,20,2017/01/01 18:49:00,2017/01/02 00:09:00,90
13,25,31,20,2017/01/01 17:17:00,2017/01/01 22:37:00,90
14,98,36,10,2017/01/03 02:02:00,2017/01/03 07:22:00,90
15,101,68,10,2017/01/01 13:57:00,2017/01/01 19:17:00,90
16,49,48,10,2017/01/01 22:03:00,2017/01/02 03:23:00,90
17,56,95,10,2017/01/02 16:20:00,2017/01/02 21:40:00,90
18,14,107,20,2017/01/01 12:35:00,2017/01/01 17:55:00,90
19,98,46,20,2017/01/02 06:34:00,2017/01/02 11:54:00,90
20,131,4,40,2017/01/02 01:57:00,2017/01/02 07:17:00,90
21,94,89,20,2017/01/02 21:15:00,2017/01/03 02:35:00,90
22,70,113,30,2017/01/01 20:21:00,2017/01/02 01:41:00,90
23,94,59,30,2017/01/03 00:42:00,2017/01/03 06:02:00,90
24,64,59,10,2017/01/02 06:40:00,2017/01/02 12:00:00,90
25,112,3,10,2017/01/01 21:05:00,2017/01/02 02:25:00,90
26,20,108,10,2017/01/01 10:59:00,2017/01/01 16:19:00,90
27,10,118,20,2017/01/01 23:56:00,2017/01/02 05:16:00,90
28,76,65,40,2017/01/01 00:07:00,2017/01/01 05:27:00,90
29,103,12,20,2017/01/01 08:11:00,2017/01/01 13:31:00,90
30,44,62,30,2017/01/01 17:17:00,2017/01/01 22:37:00,90
31,96,138,10,2017/01/02 07:48:00,2017/01/02 13:08:00,90
32,27,44,20,2017/01/01 22:06:00,2017/01/02 03:26:00,90
33,21,28,40,2017/01/01 15:42:00,2017/01/01 21:02:00,90
34,26,91,10,2017/01/03 02:21:00,2017/01/03 07:41:00,90
35,98,75,10,2017/01/01 10:43:00,2017/01/01 16:03:00,90
36,69,48,20,2017/01/03 02:40:00,2017/01/03 08:00:00,90
37,19,116,10,2017/01/02 08:16:00,2017/01/02 13:36:00,90
38,60,111,10,2017/01/01 05:46:00,2017/01/01 11:06:00,90
39,54,102,20,2017/01/01 02:33:00,2017/01/01 07:53:00,90
40,63,103,20,2017/01/01 00:54:00,2017/01/01 06:14:00,90
41,91,91,10,2017/01/01 05:44:00,2017/01/01 11:04:00,90
42,77,15,10,2017/01/01 00:55:00,2017/01/01 06:15:00,90
43,77,117,30,2017/01/02 01:02:00,2017/01/02 06:22:00,90
44,115,41,20,2017/01/02 19:28:00,2017/01/03 00:48:00,90
45,12,33,10,2017/01/01 12:31:00,2017/01/01 17:51:00,90
46,44,82,20,2017/01/01 12:02:00,2017/01/01 17:22:00,90
47,117,55,20,2017/01/01 20:54:00,2017/01/02 02:14:00,90
48,116,10,20,2017/01/01 17:56:00,2017/01/01 23:16:00,90
49,57,77,20,2017/01/02 10:00:00,2017/01/02 15:20:00,90
50,29,36,20,2017/01/01 23:44:00,2017/01/02 05:04:00,90
51,90,91,10,2017/01/02 22:49:00,2017/01/03 04:09:00,90
52,62,73,20,2017/01/03 01:50:00,2017/01/03 07:10:00,90
53,6,121,20,2017/01/02 01:31:00,2017/01/02 06:51:00,90
54,105,49,10,2017/01/02 13:24:00,2017/01/02 18:44:00,90
55,28,115,10,2017/01/02 14:44:00,2017/01/02 20:04:00,90
56,4,137,30,2017/01/02 03:18:00,2017/01/02 08:38:00,90
57,11,100,20,2017/01/01 14:13:00,2017/01/01 19:33:00,90
58,67,84,30,2017/01/02 22:37:00,2017/01/03 03:57:00,90
59,23,22,20,2017/01/01 04:37:00,2017/01/01 09:57:00,90
60,41,64,20,2017/01/01 15:43:00,2017/01/01 21:03:00,90
61,56,56,40,2017/01/01 23:43:00,2017/01/02 05:03:00,90
62,80,40,20,2017/01/02 03:12:00,2017/01/02 08:32:00,90
63,60,66,30,2017/01/01 02:23:00,2017/01/01 07:43:00,90
64,16,90,20,2017/01/01 00:57:00,2017/01/01 06:17:00,90
65,104,82,30,2017/01/01 09:04:00,2017/01/01 14:24:00,90
66,64,78,10,2017/01/03 00:14:00,2017/01/03 05:34:00,90
67,47,36,20,2017/01/01 00:41:00,2017/01/01 06:01:00,90
68,46,80,20,2017/01/03 04:42:00,2017/01/03 10:02:00,90
69,86,124,20,2017/01/02 04:21:00,2017/01/02 09:41:00,90
70,48,72,20,2017/01/01 08:48:00,2017/01/01 14:08:00,90
71,121,9,10,2017/01/02 03:39:00,2017/01/02 08:59:00,90
