CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/03 11:58:00,0
1,38,105,20,2017/01/02 19:49:00,2017/01/03 04:27:00,90
2,100,5,20,2017/01/01 07:04:00,2017/01/01 17:53:00,90
3,111,78,10,2017/01/01 14:41:00,2017/01/01 22:02:00,90
4,96,62,10,2017/01/02 20:28:00,2017/01/03 04:05:00,90
5,122,11,30,2017/01/02 05:14:00,2017/01/02 13:31:00,90
6,94,18,30,2017/01/01 02:23:00,2017/01/01 09:22:00,90
7,60,89,10,2017/01/02 15:17:00,2017/01/03 01:58:00,90
8,67,123,20,2017/01/01 11:44:00,2017/01/01 21:09:00,90
9,99,53,20,2017/01/02 03:47:00,2017/01/02 11:28:00,90
10,26,24,20,2017/01/01 01:03:00,2017/01/01 08:59:00,90
11,93,61,10,2017/01/02 20:50:00,2017/01/03 06:50:00,90
12,27,32,20,2017/01/01 17:09:00,2017/01/02 01:49:00,90
13,25,31,20,2017/01/01 14:35:00,2017/01/02 01:19:00,90
14,98,36,10,2017/01/03 00:20:00,2017/01/03 09:03:00,90
15,101,68,10,2017/01/01 14:07:00,2017/01/01 19:07:00,90
16,49,48,10,2017/01/01 20:16:00,2017/01/02 05:09:00,90
17,56,95,10,2017/01/02 15:21:00,2017/01/02 22:40:00,90
18,14,107,20,2017/01/01 11:22:00,2017/01/01 19:08:00,90
19,98,46,20,2017/01/02 03:28:00,2017/01/02 15:01:00,90
20,131,4,40,2017/01/02 00:56:00,2017/01/02 08:18:00,90
21,94,89,20,2017/01/02 19:47:00,2017/01/03 04:02:00,90
22,70,113,30,2017/01/01 19:37:00,2017/01/02 02:24:00,90
23,94,59,30,2017/01/02 22:10:00,2017/01/03 08:35:00,90
24,64,59,10,2017/01/02 05:07:00,2017/01/02 13:33:00,90
25,112,3,10,2017/01/01 19:09:00,2017/01/02 04:21:00,90
26,20,108,10,2017/01/01 09:56:00,2017/01/01 17:23:00,90
27,10,118,20,2017/01/01 22:30:00,2017/01/02 06:42:00,90
28,76,65,40,2017/01/01 00:07:00,2017/01/01 09:31:00,90
29,103,12,20,2017/01/01 07:09:00,2017/01/01 14:32:00,90
30,44,62,30,2017/01/01 16:03:00,2017/01/01 23:50:00,90
31,96,138,10,2017/01/02 07:44:00,2017/01/02 13:12:00,90
32,27,44,20,2017/01/01 19:46:00,2017/01/02 05:46:00,90
33,21,28,40,2017/01/01 13:12:00,2017/01/01 23:32:00,90
34,26,91,10,2017/01/03 00:53:00,2017/01/03 09:09:00,90
35,98,75,10,2017/01/01 08:07:00,2017/01/01 18:39:00,90
36,69,48,20,2017/01/03 00:09:00,2017/01/03 10:06:00,90
37,19,116,10,2017/01/02 07:26:00,2017/01/02 14:26:00,90
38,60,111,10,2017/01/01 04:12:00,2017/01/01 12:40:00,90
39,54,102,20,2017/01/01 00:35:00,2017/01/01 10:46:00,90
40,63,103,20,2017/01/01 00:33:00,2017/01/01 09:16:00,90
41,91,91,10,2017/01/01 04:33:00,2017/01/01 12:14:00,90
42,77,15,10,2017/01/01 00:55:00,2017/01/01 08:18:00,90
