CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/01 22:31:00,0
1,33,78,20,2017/01/01 11:12:00,2017/01/01 14:48:00,90
2,59,52,20,2017/01/01 07:32:00,2017/01/01 11:42:00,90
3,10,137,30,2017/01/01 01:29:00,2017/01/01 05:01:00,90
4,4,28,10,2017/01/01 08:29:00,2017/01/01 12:49:00,90
5,25,26,20,2017/01/01 01:02:00,2017/01/01 04:14:00,90
6,86,37,10,2017/01/01 06:13:00,2017/01/01 10:36:00,90
7,1,109,10,2017/01/01 09:17:00,2017/01/01 12:19:00,90
8,6,135,40,2017/01/01 04:09:00,2017/01/01 08:08:00,90
9,32,79,20,2017/01/01 09:22:00,2017/01/01 13:34:00,90
10,24,26,20,2017/01/01 02:02:00,2017/01/01 06:07:00,90
11,86,36,20,2017/01/01 04:22:00,2017/01/01 09:25:00,90
12,95,35,10,2017/01/01 01:19:00,2017/01/01 06:09:00,90
13,63,50,10,2017/01/01 04:45:00,2017/01/01 08:14:00,90
14,100,106,10,2017/01/01 08:00:00,2017/01/01 11:53:00,90
15,99,112,20,2017/01/01 12:46:00,2017/01/01 16:31:00,90
16,36,135,10,2017/01/01 08:26:00,2017/01/01 12:40:00,90
17,57,59,10,2017/01/01 12:14:00,2017/01/01 16:20:00,90
18,8,124,10,2017/01/01 02:44:00,2017/01/01 06:04:00,90
19,85,106,20,2017/01/01 01:15:00,2017/01/01 06:04:00,90
20,103,69,30,2017/01/01 00:33:00,2017/01/01 03:37:00,90
21,109,131,20,2017/01/01 01:12:00,2017/01/01 05:12:00,90
22,43,140,10,2017/01/01 05:34:00,2017/01/01 09:06:00,90
23,115,134,30,2017/01/01 01:18:00,2017/01/01 04:23:00,90
24,98,70,10,2017/01/01 06:26:00,2017/01/01 09:51:00,90
25,112,67,10,2017/01/01 06:26:00,2017/01/01 10:09:00,90
26,102,104,20,2017/01/01 01:51:00,2017/01/01 05:47:00,90
27,93,75,30,2017/01/01 01:21:00,2017/01/01 05:35:00,90
28,90,104,20,2017/01/01 12:19:00,2017/01/01 16:55:00,90
29,127,108,10,2017/01/01 09:57:00,2017/01/01 13:42:00,90
30,84,99,20,2017/01/01 00:32:00,2017/01/01 04:47:00,90
31,113,69,20,2017/01/01 04:46:00,2017/01/01 08:45:00,90
32,129,9,10,2017/01/01 01:24:00,2017/01/01 06:25:00,90
33,18,38,30,2017/01/01 08:20:00,2017/01/01 12:00:00,90
34,30,27,10,2017/01/01 11:49:00,2017/01/01 14:59:00,90
35,25,80,20,2017/01/01 04:49:00,2017/01/01 08:51:00,90
36,17,37,30,2017/01/01 06:57:00,2017/01/01 10:19:00,90
37,32,106,10,2017/01/01 08:21:00,2017/01/01 12:38:00,90
38,43,135,10,2017/01/01 03:06:00,2017/01/01 05:22:00,90
39,61,59,20,2017/01/01 13:52:00,2017/01/01 17:50:00,90
40,104,106,20,2017/01/01 04:57:00,2017/01/01 08:47:00,90
41,109,71,20,2017/01/01 00:39:00,2017/01/01 04:45:00,90
42,121,110,30,2017/01/01 12:31:00,2017/01/01 17:22:00,90
43,61,48,20,2017/01/01 05:48:00,2017/01/01 10:17:00,90
44,74,99,20,2017/01/01 01:36:00,2017/01/01 05:23:00,90
45,89,73,10,2017/01/01 00:19:00,2017/01/01 03:17:00,90
46,21,25,20,2017/01/01 05:43:00,2017/01/01 08:34:00,90
