CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/01 22:31:00,0
1,33,78,20,2017/01/01 11:12:00,2017/01/01 14:47:00,90
2,59,52,20,2017/01/01 07:56:00,2017/01/01 11:18:00,90
3,10,137,30,2017/01/01 01:50:00,2017/01/01 04:16:00,90
4,4,28,10,2017/01/01 07:22:00,2017/01/01 13:56:00,90
5,25,26,20,2017/01/01 01:21:00,2017/01/01 03:46:00,90
6,86,37,10,2017/01/01 07:55:00,2017/01/01 08:55:00,90
7,1,109,10,2017/01/01 09:42:00,2017/01/01 11:54:00,90
8,6,135,40,2017/01/01 04:56:00,2017/01/01 07:22:00,90
9,32,79,20,2017/01/01 11:00:00,2017/01/01 11:56:00,90
10,24,26,20,2017/01/01 02:07:00,2017/01/01 06:03:00,90
11,86,36,20,2017/01/01 04:59:00,2017/01/01 08:48:00,90
12,95,35,10,2017/01/01 01:55:00,2017/01/01 05:33:00,90
13,63,50,10,2017/01/01 05:04:00,2017/01/01 07:55:00,90
14,100,106,10,2017/01/01 09:54:00,2017/01/01 09:59:00,90
15,99,112,20,2017/01/01 14:14:00,2017/01/01 15:02:00,90
16,36,135,10,2017/01/01 08:05:00,2017/01/01 13:02:00,90
17,57,59,10,2017/01/01 13:10:00,2017/01/01 15:24:00,90
18,8,124,10,2017/01/01 03:20:00,2017/01/01 05:28:00,90
19,85,106,20,2017/01/01 02:45:00,2017/01/01 04:34:00,90
20,103,69,30,2017/01/01 00:33:00,2017/01/01 04:51:00,90
21,109,131,20,2017/01/01 01:12:00,2017/01/01 01:47:00,90
22,43,140,10,2017/01/01 05:33:00,2017/01/01 09:07:00,90
23,115,134,30,2017/01/01 02:28:00,2017/01/01 03:10:00,90
24,98,70,10,2017/01/01 06:48:00,2017/01/01 09:30:00,90
25,112,67,10,2017/01/01 07:24:00,2017/01/01 09:12:00,90
26,102,104,20,2017/01/01 00:56:00,2017/01/01 06:42:00,90
27,93,75,30,2017/01/01 00:38:00,2017/01/01 06:18:00,90
28,90,104,20,2017/01/01 13:30:00,2017/01/01 15:45:00,90
29,127,108,10,2017/01/01 10:25:00,2017/01/01 13:14:00,90
30,84,99,20,2017/01/01 00:32:00,2017/01/01 02:06:00,90
31,113,69,20,2017/01/01 04:57:00,2017/01/01 08:34:00,90
32,129,9,10,2017/01/01 01:24:00,2017/01/01 03:43:00,90
33,18,38,30,2017/01/01 08:50:00,2017/01/01 11:29:00,90
34,30,27,10,2017/01/01 11:32:00,2017/01/01 15:16:00,90
35,25,80,20,2017/01/01 05:38:00,2017/01/01 08:03:00,90
36,17,37,30,2017/01/01 07:55:00,2017/01/01 09:22:00,90
37,32,106,10,2017/01/01 08:39:00,2017/01/01 12:20:00,90
38,43,135,10,2017/01/01 02:56:00,2017/01/01 05:32:00,90
39,61,59,20,2017/01/01 14:36:00,2017/01/01 17:06:00,90
40,104,106,20,2017/01/01 05:26:00,2017/01/01 08:19:00,90
41,109,71,20,2017/01/01 01:23:00,2017/01/01 02:55:00,90
42,121,110,30,2017/01/01 13:58:00,2017/01/01 15:55:00,90
43,61,48,20,2017/01/01 04:58:00,2017/01/01 11:07:00,90
44,74,99,20,2017/01/01 00:47:00,2017/01/01 06:11:00,90
45,89,73,10,2017/01/01 00:19:00,2017/01/01 02:01:00,90
46,21,25,20,2017/01/01 06:08:00,2017/01/01 08:10:00,90
47,99,28,30,2017/01/01 05:27:00,2017/01/01 08:28:00,90
48,101,96,10,2017/01/01 00:56:00,2017/01/01 03:26:00,90
49,9,114,20,2017/01/01 14:49:00,2017/01/01 16:09:00,90
50,121,112,20,2017/01/01 03:29:00,2017/01/01 04:48:00,90
51,137,6,10,2017/01/01 10:31:00,2017/01/01 10:59:00,90
52,118,131,20,2017/01/01 12:00:00,2017/01/01 15:18:00,90
53,34,82,10,2017/01/01 14:40:00,2017/01/01 17:29:00,90
54,4,125,30,2017/01/01 05:48:00,2017/01/01 06:09:00,90
55,26,105,40,2017/01/01 01:58:00,2017/01/01 02:57:00,90
56,35,123,20,2017/01/01 17:36:00,2017/01/01 19:58:00,90
57,21,48,10,2017/01/01 00:53:00,2017/01/01 04:34:00,90
58,21,115,10,2017/01/01 03:31:00,2017/01/01 07:51:00,90
59,99,108,20,2017/01/01 15:04:00,2017/01/01 17:21:00,90
60,1,34,20,2017/01/01 01:17:00,2017/01/01 05:19:00,90
61,94,70,20,2017/01/01 08:51:00,2017/01/01 10:34:00,90
62,74,93,20,2017/01/01 00:23:00,2017/01/01 03:23:00,90
63,32,128,20,2017/01/01 17:00:00,2017/01/01 19:41:00,90
64,94,73,10,2017/01/01 11:41:00,2017/01/01 13:50:00,90
65,135,3,20,2017/01/01 04:20:00,2017/01/01 04:50:00,90
66,97,28,20,2017/01/01 01:29:00,2017/01/01 03:12:00,90
67,59,56,20,2017/01/01 11:53:00,2017/01/01 13:32:00,90
68,80,97,10,2017/01/01 07:18:00,2017/01/01 08:56:00,90
69,134,31,20,2017/01/01 08:39:00,2017/01/01 09:16:00,90
70,103,34,30,2017/01/01 09:16:00,2017/01/01 10:57:00,90
71,30,79,20,2017/01/01 08:36:00,2017/01/01 11:16:00,90
72,4,30,40,2017/01/01 10:19:00,2017/01/01 14:02:00,90
73,87,39,20,2017/01/01 00:35:00,2017/01/01 05:31:00,90
74,90,101,10,2017/01/01 15:41:00,2017/01/01 16:40:00,90
75,119,136,30,2017/01/01 05:17:00,2017/01/01 06:40:00,90
76,78,92,30,2017/01/01 07:26:00,2017/01/01 11:59:00,90
77,110,66,10,2017/01/01 09:21:00,2017/01/01 13:18:00,90
78,62,58,20,2017/01/01 01:46:00,2017/01/01 04:57:00,90
79,127,112,20,2017/01/01 08:30:00,2017/01/01 12:02:00,90
80,113,71,10,2017/01/01 02:49:00,2017/01/01 07:38:00,90
81,34,104,10,2017/01/01 11:46:00,2017/01/01 12:17:00,90
82,2,28,10,2017/01/01 01:19:00,2017/01/01 04:59:00,90
83,17,43,10,2017/01/01 03:52:00,2017/01/01 04:11:00,90
84,1,24,10,2017/01/01 05:03:00,2017/01/01 06:56:00,90
85,112,71,20,2017/01/01 01:42:00,2017/01/01 05:43:00,90
86,135,0,10,2017/01/01 05:39:00,2017/01/01 06:37:00,90
87,125,108,20,2017/01/01 12:21:00,2017/01/01 14:22:00,90
88,8,138,30,2017/01/01 03:11:00,2017/01/01 06:00:00,90
89,103,111,20,2017/01/01 10:00:00,2017/01/01 13:06:00,90
90,57,53,10,2017/01/01 09:57:00,2017/01/01 12:22:00,90
91,98,31,20,2017/01/01 08:06:00,2017/01/01 08:54:00,90
92,116,132,10,2017/01/01 13:49:00,2017/01/01 16:34:00,90
93,28,99,10,2017/01/01 00:51:00,2017/01/01 03:46:00,90
94,137,3,20,2017/01/01 06:22:00,2017/01/01 12:02:00,90
95,29,28,10,2017/01/01 14:24:00,2017/01/01 15:25:00,90
96,94,105,10,2017/01/01 11:13:00,2017/01/01 11:52:00,90
97,92,107,30,2017/01/01 07:13:00,2017/01/01 09:23:00,90
