CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/01 22:31:00,0
1,33,78,20,2017/01/01 09:23:00,2017/01/01 16:37:00,90
2,59,52,20,2017/01/01 05:32:00,2017/01/01 13:42:00,90
3,10,137,30,2017/01/01 01:29:00,2017/01/01 12:23:00,90
4,4,28,10,2017/01/01 06:14:00,2017/01/01 15:04:00,90
5,25,26,20,2017/01/01 01:02:00,2017/01/01 07:24:00,90
6,86,37,10,2017/01/01 05:13:00,2017/01/01 11:36:00,90
7,1,109,10,2017/01/01 06:32:00,2017/01/01 15:04:00,90
8,6,135,40,2017/01/01 01:59:00,2017/01/01 10:18:00,90
9,32,79,20,2017/01/01 07:41:00,2017/01/01 15:15:00,90
10,24,26,20,2017/01/01 01:03:00,2017/01/01 08:26:00,90
11,86,36,20,2017/01/01 02:55:00,2017/01/01 10:52:00,90
12,95,35,10,2017/01/01 00:43:00,2017/01/01 07:09:00,90
13,63,50,10,2017/01/01 01:55:00,2017/01/01 11:04:00,90
14,100,106,10,2017/01/01 07:23:00,2017/01/01 12:29:00,90
15,99,112,20,2017/01/01 10:19:00,2017/01/01 18:57:00,90
16,36,135,10,2017/01/01 06:29:00,2017/01/01 14:37:00,90
17,57,59,10,2017/01/01 10:33:00,2017/01/01 18:01:00,90
18,8,124,10,2017/01/01 01:22:00,2017/01/01 10:51:00,90
19,85,106,20,2017/01/01 00:39:00,2017/01/01 07:47:00,90
20,103,69,30,2017/01/01 00:33:00,2017/01/01 08:22:00,90
21,109,131,20,2017/01/01 01:12:00,2017/01/01 09:56:00,90
22,43,140,10,2017/01/01 03:42:00,2017/01/01 10:58:00,90
23,115,134,30,2017/01/01 01:18:00,2017/01/01 09:45:00,90
24,98,70,10,2017/01/01 02:28:00,2017/01/01 13:50:00,90
25,112,67,10,2017/01/01 02:58:00,2017/01/01 13:38:00,90
26,102,104,20,2017/01/01 00:46:00,2017/01/01 08:32:00,90
27,93,75,30,2017/01/01 00:23:00,2017/01/01 08:01:00,90
28,90,104,20,2017/01/01 10:57:00,2017/01/01 18:18:00,90
29,127,108,10,2017/01/01 07:31:00,2017/01/01 16:09:00,90
30,84,99,20,2017/01/01 00:32:00,2017/01/01 09:39:00,90
31,113,69,20,2017/01/01 02:29:00,2017/01/01 11:02:00,90
32,129,9,10,2017/01/01 01:24:00,2017/01/01 09:32:00,90
33,18,38,30,2017/01/01 06:07:00,2017/01/01 14:13:00,90
34,30,27,10,2017/01/01 09:55:00,2017/01/01 16:52:00,90
35,25,80,20,2017/01/01 03:00:00,2017/01/01 10:40:00,90
36,17,37,30,2017/01/01 03:19:00,2017/01/01 13:58:00,90
37,32,106,10,2017/01/01 06:20:00,2017/01/01 14:38:00,90
38,43,135,10,2017/01/01 01:10:00,2017/01/01 11:30:00,90
39,61,59,20,2017/01/01 11:39:00,2017/01/01 20:03:00,90
40,104,106,20,2017/01/01 03:07:00,2017/01/01 10:37:00,90
41,109,71,20,2017/01/01 00:39:00,2017/01/01 10:06:00,90
42,121,110,30,2017/01/01 12:06:00,2017/01/01 17:47:00,90
43,61,48,20,2017/01/01 03:57:00,2017/01/01 12:09:00,90
44,74,99,20,2017/01/01 00:29:00,2017/01/01 08:23:00,90
45,89,73,10,2017/01/01 00:19:00,2017/01/01 07:54:00,90
46,21,25,20,2017/01/01 02:55:00,2017/01/01 11:23:00,90
47,99,28,30,2017/01/01 02:12:00,2017/01/01 11:43:00,90
48,101,96,10,2017/01/01 00:40:00,2017/01/01 08:08:00,90
49,9,114,20,2017/01/01 10:24:00,2017/01/01 19:46:00,90
50,121,112,20,2017/01/01 01:06:00,2017/01/01 09:51:00,90
51,137,6,10,2017/01/01 07:26:00,2017/01/01 14:03:00,90
52,118,131,20,2017/01/01 09:46:00,2017/01/01 17:32:00,90
53,34,82,10,2017/01/01 11:54:00,2017/01/01 20:14:00,90
54,4,125,30,2017/01/01 01:57:00,2017/01/01 09:59:00,90
55,26,105,40,2017/01/01 00:56:00,2017/01/01 09:47:00,90
56,35,123,20,2017/01/01 10:11:00,2017/01/01 19:58:00,90
57,21,48,10,2017/01/01 00:53:00,2017/01/01 10:30:00,90
58,21,115,10,2017/01/01 01:15:00,2017/01/01 10:07:00,90
59,99,108,20,2017/01/01 12:32:00,2017/01/01 19:52:00,90
60,1,34,20,2017/01/01 01:17:00,2017/01/01 06:24:00,90
61,94,70,20,2017/01/01 05:51:00,2017/01/01 13:35:00,90
62,74,93,20,2017/01/01 00:23:00,2017/01/01 08:32:00,90
63,32,128,20,2017/01/01 10:54:00,2017/01/01 19:52:00,90
64,94,73,10,2017/01/01 09:21:00,2017/01/01 16:11:00,90
65,135,3,20,2017/01/01 01:33:00,2017/01/01 12:06:00,90
66,97,28,20,2017/01/01 00:49:00,2017/01/01 09:24:00,90
67,59,56,20,2017/01/01 07:58:00,2017/01/01 17:27:00,90
68,80,97,10,2017/01/01 05:52:00,2017/01/01 10:22:00,90
69,134,31,20,2017/01/01 05:37:00,2017/01/01 12:17:00,90
70,103,34,30,2017/01/01 07:53:00,2017/01/01 12:19:00,90
71,30,79,20,2017/01/01 05:49:00,2017/01/01 14:04:00,90
72,4,30,40,2017/01/01 08:21:00,2017/01/01 16:01:00,90
73,87,39,20,2017/01/01 00:35:00,2017/01/01 07:19:00,90
74,90,101,10,2017/01/01 12:32:00,2017/01/01 19:48:00,90
75,119,136,30,2017/01/01 02:38:00,2017/01/01 09:20:00,90
76,78,92,30,2017/01/01 06:33:00,2017/01/01 12:51:00,90
77,110,66,10,2017/01/01 07:10:00,2017/01/01 15:29:00,90
78,62,58,20,2017/01/01 00:14:00,2017/01/01 07:47:00,90
79,127,112,20,2017/01/01 06:48:00,2017/01/01 13:43:00,90
80,113,71,10,2017/01/01 02:03:00,2017/01/01 08:23:00,90
81,34,104,10,2017/01/01 06:25:00,2017/01/01 17:38:00,90
82,2,28,10,2017/01/01 01:19:00,2017/01/01 10:44:00,90
83,17,43,10,2017/01/01 00:59:00,2017/01/01 09:55:00,90
84,1,24,10,2017/01/01 01:34:00,2017/01/01 10:24:00,90
85,112,71,20,2017/01/01 00:42:00,2017/01/01 11:25:00,90
86,135,0,10,2017/01/01 01:35:00,2017/01/01 10:49:00,90
87,125,108,20,2017/01/01 10:26:00,2017/01/01 16:18:00,90
88,8,138,30,2017/01/01 01:32:00,2017/01/01 10:00:00,90
89,103,111,20,2017/01/01 06:56:00,2017/01/01 16:10:00,90
90,57,53,10,2017/01/01 07:50:00,2017/01/01 14:29:00,90
91,98,31,20,2017/01/01 05:06:00,2017/01/01 11:55:00,90
92,116,132,10,2017/01/01 11:53:00,2017/01/01 18:30:00,90
93,28,99,10,2017/01/01 00:51:00,2017/01/01 08:12:00,90
94,137,3,20,2017/01/01 04:46:00,2017/01/01 13:38:00,90
95,29,28,10,2017/01/01 12:18:00,2017/01/01 17:32:00,90
96,94,105,10,2017/01/01 07:48:00,2017/01/01 15:16:00,90
97,92,107,30,2017/01/01 04:43:00,2017/01/01 11:54:00,90
98,10,134,10,2017/01/01 07:12:00,2017/01/01 14:34:00,90
99,34,79,10,2017/01/01 09:02:00,2017/01/01 20:01:00,90
100,94,72,20,2017/01/01 06:21:00,2017/01/01 16:09:00,90
101,35,76,10,2017/01/01 00:35:00,2017/01/01 07:17:00,90
102,76,99,20,2017/01/01 00:56:00,2017/01/01 09:07:00,90
103,127,28,30,2017/01/01 01:10:00,2017/01/01 11:04:00,90
104,8,119,20,2017/01/01 01:19:00,2017/01/01 10:07:00,90
105,102,110,10,2017/01/01 08:27:00,2017/01/01 17:42:00,90
106,24,24,10,2017/01/01 05:37:00,2017/01/01 14:52:00,90
107,64,61,20,2017/01/01 12:51:00,2017/01/01 20:51:00,90
108,22,38,20,2017/01/01 11:54:00,2017/01/01 20:04:00,90
109,88,72,30,2017/01/01 12:19:00,2017/01/01 19:26:00,90
110,107,63,30,2017/01/01 08:11:00,2017/01/01 17:38:00,90
111,33,131,30,2017/01/01 14:03:00,2017/01/01 19:32:00,90
112,123,112,20,2017/01/01 02:48:00,2017/01/01 11:35:00,90
113,67,55,10,2017/01/01 00:15:00,2017/01/01 08:30:00,90
114,39,128,10,2017/01/01 01:05:00,2017/01/01 08:05:00,90
115,136,0,30,2017/01/01 03:11:00,2017/01/01 12:07:00,90
116,93,36,20,2017/01/01 00:41:00,2017/01/01 08:04:00,90
117,7,115,10,2017/01/01 09:00:00,2017/01/01 18:52:00,90
118,21,44,20,2017/01/01 00:55:00,2017/01/01 06:14:00,90
119,28,74,20,2017/01/01 00:42:00,2017/01/01 08:53:00,90
120,86,102,10,2017/01/01 00:35:00,2017/01/01 10:18:00,90
121,19,37,20,2017/01/01 06:50:00,2017/01/01 16:33:00,90
122,84,36,10,2017/01/01 06:10:00,2017/01/01 13:43:00,90
123,118,108,10,2017/01/01 12:47:00,2017/01/01 20:00:00,90
124,132,24,10,2017/01/01 01:17:00,2017/01/01 11:14:00,90
125,6,25,10,2017/01/01 04:46:00,2017/01/01 13:25:00,90
126,28,78,10,2017/01/01 04:31:00,2017/01/01 12:18:00,90
127,2,132,10,2017/01/01 05:20:00,2017/01/01 13:09:00,90
128,22,22,10,2017/01/01 05:29:00,2017/01/01 11:54:00,90
129,88,35,20,2017/01/01 00:39:00,2017/01/01 11:05:00,90
130,94,104,10,2017/01/01 08:20:00,2017/01/01 17:46:00,90
131,74,96,30,2017/01/01 00:26:00,2017/01/01 09:32:00,90
132,0,117,30,2017/01/01 06:07:00,2017/01/01 12:13:00,90
133,99,96,10,2017/01/01 00:38:00,2017/01/01 07:35:00,90
134,119,114,20,2017/01/01 01:05:00,2017/01/01 09:05:00,90
135,28,107,20,2017/01/01 01:34:00,2017/01/01 06:27:00,90
136,133,12,10,2017/01/01 08:51:00,2017/01/01 19:01:00,90
137,35,102,10,2017/01/01 11:46:00,2017/01/01 18:29:00,90
138,36,105,20,2017/01/01 08:41:00,2017/01/01 18:27:00,90
139,84,39,20,2017/01/01 07:44:00,2017/01/01 15:15:00,90
140,34,138,20,2017/01/01 07:17:00,2017/01/01 16:56:00,90
141,136,29,10,2017/01/01 04:32:00,2017/01/01 10:16:00,90
142,33,133,20,2017/01/01 11:45:00,2017/01/01 18:46:00,90
143,16,39,20,2017/01/01 01:56:00,2017/01/01 09:16:00,90
144,32,77,20,2017/01/01 00:38:00,2017/01/01 08:07:00,90
145,122,131,20,2017/01/01 06:23:00,2017/01/01 14:46:00,90
146,77,100,20,2017/01/01 04:21:00,2017/01/01 08:45:00,90
147,96,26,10,2017/01/01 00:51:00,2017/01/01 08:10:00,90
148,127,29,20,2017/01/01 01:10:00,2017/01/01 08:22:00,90
149,91,95,20,2017/01/01 12:41:00,2017/01/01 20:29:00,90
150,42,136,10,2017/01/01 01:32:00,2017/01/01 09:59:00,90
151,36,132,10,2017/01/01 05:35:00,2017/01/01 12:26:00,90
152,103,106,30,2017/01/01 02:04:00,2017/01/01 08:38:00,90
153,107,105,10,2017/01/01 04:22:00,2017/01/01 12:29:00,90
154,96,74,10,2017/01/01 03:17:00,2017/01/01 09:52:00,90
155,63,57,10,2017/01/01 00:14:00,2017/01/01 06:48:00,90
156,122,113,20,2017/01/01 02:09:00,2017/01/01 09:11:00,90
157,14,131,10,2017/01/01 08:19:00,2017/01/01 16:38:00,90
158,30,31,20,2017/01/01 11:01:00,2017/01/01 20:06:00,90
159,40,132,20,2017/01/01 01:08:00,2017/01/01 09:33:00,90
160,99,26,40,2017/01/01 01:51:00,2017/01/01 09:00:00,90
161,10,118,10,2017/01/01 01:16:00,2017/01/01 10:21:00,90
162,102,60,30,2017/01/01 10:00:00,2017/01/01 19:00:00,90
163,120,136,10,2017/01/01 04:41:00,2017/01/01 10:19:00,90
164,97,29,30,2017/01/01 00:49:00,2017/01/01 07:07:00,90
165,19,39,10,2017/01/01 10:54:00,2017/01/01 15:32:00,90
166,27,77,10,2017/01/01 00:43:00,2017/01/01 10:16:00,90
167,30,24,20,2017/01/01 07:59:00,2017/01/01 15:42:00,90
168,126,112,10,2017/01/01 05:16:00,2017/01/01 12:13:00,90
169,105,110,20,2017/01/01 06:58:00,2017/01/01 13:03:00,90
170,118,114,10,2017/01/01 01:05:00,2017/01/01 08:53:00,90
171,135,6,30,2017/01/01 01:31:00,2017/01/01 08:12:00,90
172,111,66,20,2017/01/01 05:48:00,2017/01/01 13:49:00,90
173,95,77,10,2017/01/01 00:25:00,2017/01/01 09:54:00,90
174,139,10,30,2017/01/01 09:34:00,2017/01/01 15:04:00,90
175,61,54,10,2017/01/01 02:05:00,2017/01/01 07:46:00,90
176,16,38,20,2017/01/01 03:56:00,2017/01/01 10:18:00,90
177,16,138,10,2017/01/01 01:26:00,2017/01/01 08:34:00,90
178,91,78,10,2017/01/01 00:22:00,2017/01/01 08:00:00,90
179,91,71,20,2017/01/01 08:57:00,2017/01/01 19:41:00,90
180,0,27,30,2017/01/01 01:22:00,2017/01/01 10:00:00,90
181,6,113,20,2017/01/01 09:29:00,2017/01/01 15:20:00,90
182,119,139,20,2017/01/01 01:24:00,2017/01/01 12:10:00,90
183,35,99,20,2017/01/01 11:44:00,2017/01/01 20:16:00,90
184,31,112,20,2017/01/01 02:22:00,2017/01/01 12:20:00,90
185,5,119,20,2017/01/01 03:40:00,2017/01/01 11:28:00,90
186,3,135,20,2017/01/01 03:29:00,2017/01/01 11:55:00,90
187,30,136,10,2017/01/01 08:18:00,2017/01/01 19:04:00,90
188,20,39,10,2017/01/01 10:27:00,2017/01/01 19:01:00,90
189,131,11,10,2017/01/01 11:24:00,2017/01/01 19:31:00,90
190,28,33,20,2017/01/01 00:55:00,2017/01/01 10:26:00,90
191,4,23,10,2017/01/01 03:35:00,2017/01/01 11:30:00,90
192,87,108,20,2017/01/01 01:35:00,2017/01/01 08:50:00,90
193,21,26,20,2017/01/01 01:05:00,2017/01/01 10:15:00,90
194,121,134,20,2017/01/01 05:38:00,2017/01/01 12:26:00,90
195,119,130,20,2017/01/01 07:31:00,2017/01/01 16:46:00,90
196,91,108,10,2017/01/01 01:57:00,2017/01/01 11:36:00,90
197,130,27,30,2017/01/01 01:13:00,2017/01/01 11:03:00,90
198,101,107,10,2017/01/01 11:50:00,2017/01/01 20:13:00,90
199,34,108,10,2017/01/01 05:04:00,2017/01/01 12:49:00,90
200,131,31,20,2017/01/01 06:53:00,2017/01/01 14:07:00,90
