CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/01 22:31:00,0
1,33,78,20,2017/01/01 12:11:00,2017/01/01 13:49:00,90
2,59,52,20,2017/01/01 08:38:00,2017/01/01 10:37:00,90
3,10,137,30,2017/01/01 01:45:00,2017/01/01 04:21:00,90
4,4,28,10,2017/01/01 09:38:00,2017/01/01 11:39:00,90
5,25,26,20,2017/01/01 01:27:00,2017/01/01 03:41:00,90
6,86,37,10,2017/01/01 07:28:00,2017/01/01 09:21:00,90
7,1,109,10,2017/01/01 09:40:00,2017/01/01 11:55:00,90
8,6,135,40,2017/01/01 04:53:00,2017/01/01 07:25:00,90
9,32,79,20,2017/01/01 10:37:00,2017/01/01 12:19:00,90
10,24,26,20,2017/01/01 03:14:00,2017/01/01 04:56:00,90
11,86,36,20,2017/01/01 05:49:00,2017/01/01 07:59:00,90
12,95,35,10,2017/01/01 02:24:00,2017/01/01 05:05:00,90
13,63,50,10,2017/01/01 05:30:00,2017/01/01 07:29:00,90
14,100,106,10,2017/01/01 08:45:00,2017/01/01 11:07:00,90
15,99,112,20,2017/01/01 13:40:00,2017/01/01 15:37:00,90
16,36,135,10,2017/01/01 09:38:00,2017/01/01 11:28:00,90
17,57,59,10,2017/01/01 13:19:00,2017/01/01 15:15:00,90
18,8,124,10,2017/01/01 03:25:00,2017/01/01 05:23:00,90
19,85,106,20,2017/01/01 02:46:00,2017/01/01 04:33:00,90
20,103,69,30,2017/01/01 00:33:00,2017/01/01 02:45:00,90
21,109,131,20,2017/01/01 01:12:00,2017/01/01 03:14:00,90
22,43,140,10,2017/01/01 06:20:00,2017/01/01 08:19:00,90
23,115,134,30,2017/01/01 01:53:00,2017/01/01 03:46:00,90
24,98,70,10,2017/01/01 07:09:00,2017/01/01 09:08:00,90
25,112,67,10,2017/01/01 07:18:00,2017/01/01 09:18:00,90
26,102,104,20,2017/01/01 02:36:00,2017/01/01 05:02:00,90
27,93,75,30,2017/01/01 02:30:00,2017/01/01 04:27:00,90
28,90,104,20,2017/01/01 13:53:00,2017/01/01 15:21:00,90
29,127,108,10,2017/01/01 10:54:00,2017/01/01 12:46:00,90
30,84,99,20,2017/01/01 00:32:00,2017/01/01 02:55:00,90
31,113,69,20,2017/01/01 05:45:00,2017/01/01 07:46:00,90
32,129,9,10,2017/01/01 01:24:00,2017/01/01 03:51:00,90
33,18,38,30,2017/01/01 08:47:00,2017/01/01 11:32:00,90
34,30,27,10,2017/01/01 12:23:00,2017/01/01 14:25:00,90
35,25,80,20,2017/01/01 06:02:00,2017/01/01 07:38:00,90
36,17,37,30,2017/01/01 07:37:00,2017/01/01 09:39:00,90
37,32,106,10,2017/01/01 09:38:00,2017/01/01 11:20:00,90
38,43,135,10,2017/01/01 03:26:00,2017/01/01 05:03:00,90
39,61,59,20,2017/01/01 14:48:00,2017/01/01 16:54:00,90
40,104,106,20,2017/01/01 05:51:00,2017/01/01 07:54:00,90
41,109,71,20,2017/01/01 01:13:00,2017/01/01 03:06:00,90
42,121,110,30,2017/01/01 14:00:00,2017/01/01 15:52:00,90
43,61,48,20,2017/01/01 06:59:00,2017/01/01 09:06:00,90
44,74,99,20,2017/01/01 02:52:00,2017/01/01 04:07:00,90
45,89,73,10,2017/01/01 00:19:00,2017/01/01 02:03:00,90
46,21,25,20,2017/01/01 06:03:00,2017/01/01 08:14:00,90
47,99,28,30,2017/01/01 06:00:00,2017/01/01 07:55:00,90
48,101,96,10,2017/01/01 01:07:00,2017/01/01 03:14:00,90
49,9,114,20,2017/01/01 14:11:00,2017/01/01 16:46:00,90
50,121,112,20,2017/01/01 03:08:00,2017/01/01 05:09:00,90
51,137,6,10,2017/01/01 10:06:00,2017/01/01 11:24:00,90
52,118,131,20,2017/01/01 12:42:00,2017/01/01 14:37:00,90
