CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/03 11:58:00,0
1,38,105,20,2017/01/02 14:38:00,2017/01/03 09:37:00,90
2,100,5,20,2017/01/01 08:43:00,2017/01/01 16:13:00,90
3,111,78,10,2017/01/01 14:52:00,2017/01/01 21:50:00,90
4,96,62,10,2017/01/02 11:18:00,2017/01/03 10:01:00,90
5,122,11,30,2017/01/02 00:36:00,2017/01/02 18:08:00,90
6,94,18,30,2017/01/01 01:51:00,2017/01/01 09:55:00,90
7,60,89,10,2017/01/02 14:55:00,2017/01/03 02:19:00,90
8,67,123,20,2017/01/01 08:47:00,2017/01/02 00:05:00,90
9,99,53,20,2017/01/01 20:16:00,2017/01/02 18:59:00,90
10,26,24,20,2017/01/01 01:03:00,2017/01/01 19:37:00,90
11,93,61,10,2017/01/02 09:20:00,2017/01/03 10:04:00,90
12,27,32,20,2017/01/01 11:24:00,2017/01/02 07:34:00,90
13,25,31,20,2017/01/01 12:44:00,2017/01/02 03:10:00,90
14,98,36,10,2017/01/02 20:07:00,2017/01/03 09:44:00,90
15,101,68,10,2017/01/01 06:09:00,2017/01/02 03:05:00,90
16,49,48,10,2017/01/01 20:32:00,2017/01/02 04:53:00,90
17,56,95,10,2017/01/02 13:43:00,2017/01/03 00:18:00,90
18,14,107,20,2017/01/01 06:24:00,2017/01/02 00:07:00,90
19,98,46,20,2017/01/02 01:32:00,2017/01/02 16:56:00,90
20,131,4,40,2017/01/01 23:13:00,2017/01/02 10:01:00,90
21,94,89,20,2017/01/02 16:58:00,2017/01/03 06:52:00,90
22,70,113,30,2017/01/01 16:25:00,2017/01/02 05:36:00,90
23,94,59,30,2017/01/02 23:42:00,2017/01/03 07:02:00,90
24,64,59,10,2017/01/02 00:25:00,2017/01/02 18:15:00,90
25,112,3,10,2017/01/01 16:15:00,2017/01/02 07:15:00,90
26,20,108,10,2017/01/01 06:10:00,2017/01/01 21:08:00,90
27,10,118,20,2017/01/01 15:08:00,2017/01/02 14:04:00,90
28,76,65,40,2017/01/01 00:07:00,2017/01/01 09:18:00,90
29,103,12,20,2017/01/01 02:06:00,2017/01/01 19:35:00,90
30,44,62,30,2017/01/01 09:47:00,2017/01/02 06:06:00,90
31,96,138,10,2017/01/01 22:38:00,2017/01/02 22:18:00,90
32,27,44,20,2017/01/01 15:28:00,2017/01/02 10:03:00,90
33,21,28,40,2017/01/01 17:07:00,2017/01/01 19:37:00,90
34,26,91,10,2017/01/02 11:27:00,2017/01/03 09:40:00,90
35,98,75,10,2017/01/01 04:49:00,2017/01/01 21:57:00,90
36,69,48,20,2017/01/03 04:44:00,2017/01/03 05:55:00,90
37,19,116,10,2017/01/01 22:10:00,2017/01/02 23:43:00,90
38,60,111,10,2017/01/01 07:48:00,2017/01/01 09:04:00,90
39,54,102,20,2017/01/01 01:12:00,2017/01/01 09:14:00,90
40,63,103,20,2017/01/01 00:33:00,2017/01/01 06:51:00,90
41,91,91,10,2017/01/01 00:29:00,2017/01/01 21:59:00,90
42,77,15,10,2017/01/01 00:55:00,2017/01/01 18:00:00,90
43,77,117,30,2017/01/01 19:57:00,2017/01/02 11:26:00,90
44,115,41,20,2017/01/02 13:17:00,2017/01/03 06:59:00,90
45,12,33,10,2017/01/01 10:21:00,2017/01/01 20:01:00,90
46,44,82,20,2017/01/01 07:37:00,2017/01/01 21:47:00,90
47,117,55,20,2017/01/01 17:44:00,2017/01/02 05:24:00,90
48,116,10,20,2017/01/01 12:57:00,2017/01/02 04:15:00,90
49,57,77,20,2017/01/02 07:43:00,2017/01/02 17:37:00,90
50,29,36,20,2017/01/01 14:11:00,2017/01/02 14:37:00,90
51,90,91,10,2017/01/02 18:09:00,2017/01/03 08:50:00,90
52,62,73,20,2017/01/02 22:23:00,2017/01/03 10:20:00,90
53,6,121,20,2017/01/02 01:33:00,2017/01/02 06:49:00,90
54,105,49,10,2017/01/02 04:50:00,2017/01/03 03:19:00,90
55,28,115,10,2017/01/02 10:35:00,2017/01/03 00:14:00,90
56,4,137,30,2017/01/01 20:16:00,2017/01/02 15:40:00,90
57,11,100,20,2017/01/01 07:16:00,2017/01/02 02:30:00,90
58,67,84,30,2017/01/02 18:04:00,2017/01/03 08:30:00,90
59,23,22,20,2017/01/01 03:16:00,2017/01/01 11:19:00,90
60,41,64,20,2017/01/01 12:36:00,2017/01/02 00:10:00,90
61,56,56,40,2017/01/01 14:28:00,2017/01/02 14:19:00,90
62,80,40,20,2017/01/02 00:30:00,2017/01/02 11:15:00,90
63,60,66,30,2017/01/01 00:10:00,2017/01/01 13:24:00,90
64,16,90,20,2017/01/01 00:57:00,2017/01/01 17:06:00,90
65,104,82,30,2017/01/01 03:37:00,2017/01/01 19:51:00,90
66,64,78,10,2017/01/02 13:49:00,2017/01/03 10:18:00,90
67,47,36,20,2017/01/01 00:41:00,2017/01/01 04:45:00,90
68,46,80,20,2017/01/02 16:24:00,2017/01/03 10:02:00,90
69,86,124,20,2017/01/01 21:43:00,2017/01/02 16:19:00,90
70,48,72,20,2017/01/01 02:35:00,2017/01/01 20:20:00,90
71,121,9,10,2017/01/01 21:13:00,2017/01/02 15:24:00,90
72,60,52,20,2017/01/01 19:32:00,2017/01/02 12:25:00,90
73,25,46,20,2017/01/01 10:58:00,2017/01/02 11:28:00,90
74,26,15,20,2017/01/02 04:35:00,2017/01/02 16:43:00,90
75,98,116,30,2017/01/02 08:35:00,2017/01/03 05:18:00,90
76,66,131,10,2017/01/01 04:16:00,2017/01/02 01:21:00,90
77,15,30,20,2017/01/01 11:54:00,2017/01/01 21:36:00,90
78,66,117,30,2017/01/01 12:24:00,2017/01/01 23:41:00,90
79,111,70,20,2017/01/02 20:21:00,2017/01/03 00:39:00,90
80,123,19,20,2017/01/02 05:09:00,2017/01/02 23:13:00,90
81,17,18,30,2017/01/02 08:26:00,2017/01/02 19:15:00,90
82,57,87,10,2017/01/02 11:27:00,2017/01/02 23:18:00,90
83,102,33,30,2017/01/02 22:34:00,2017/01/03 07:39:00,90
84,7,113,10,2017/01/01 17:56:00,2017/01/02 08:06:00,90
85,37,115,20,2017/01/02 15:48:00,2017/01/02 22:18:00,90
86,17,25,10,2017/01/01 01:09:00,2017/01/01 23:31:00,90
87,83,105,30,2017/01/02 11:35:00,2017/01/02 19:40:00,90
88,51,115,10,2017/01/02 11:52:00,2017/01/03 05:42:00,90
89,96,55,20,2017/01/01 21:58:00,2017/01/02 11:00:00,90
90,112,2,20,2017/01/01 12:52:00,2017/01/02 13:41:00,90
91,116,23,20,2017/01/02 08:01:00,2017/01/03 05:37:00,90
92,57,70,10,2017/01/02 03:35:00,2017/01/02 18:31:00,90
93,15,23,30,2017/01/01 08:38:00,2017/01/01 12:16:00,90
94,45,68,30,2017/01/01 03:24:00,2017/01/01 13:19:00,90
95,19,41,10,2017/01/02 23:08:00,2017/01/03 07:03:00,90
96,38,16,10,2017/01/01 20:19:00,2017/01/02 12:13:00,90
97,81,135,20,2017/01/02 06:01:00,2017/01/02 11:25:00,90
98,62,128,20,2017/01/01 03:32:00,2017/01/01 22:55:00,90
99,49,70,20,2017/01/01 00:21:00,2017/01/01 21:28:00,90
100,24,19,10,2017/01/02 08:11:00,2017/01/02 16:17:00,90
101,119,20,10,2017/01/02 09:51:00,2017/01/03 00:39:00,90
102,62,125,30,2017/01/01 05:04:00,2017/01/01 18:16:00,90
103,29,10,30,2017/01/02 02:57:00,2017/01/02 12:10:00,90
104,13,80,30,2017/01/01 00:57:00,2017/01/01 13:45:00,90
105,65,73,10,2017/01/03 01:45:00,2017/01/03 10:20:00,90
106,109,25,10,2017/01/02 09:01:00,2017/01/03 09:29:00,90
107,91,71,10,2017/01/01 00:21:00,2017/01/01 23:57:00,90
108,47,57,30,2017/01/01 13:33:00,2017/01/02 05:32:00,90
109,9,42,20,2017/01/02 21:05:00,2017/01/02 23:14:00,90
110,96,23,30,2017/01/01 02:19:00,2017/01/01 06:16:00,90
111,26,102,40,2017/01/02 22:33:00,2017/01/03 05:08:00,90
112,4,15,20,2017/01/02 16:05:00,2017/01/02 18:17:00,90
113,3,98,10,2017/01/01 12:26:00,2017/01/02 00:36:00,90
114,35,88,20,2017/01/02 21:46:00,2017/01/03 09:49:00,90
115,18,107,10,2017/01/01 08:27:00,2017/01/01 12:44:00,90
116,95,68,20,2017/01/01 09:36:00,2017/01/01 20:26:00,90
117,58,85,10,2017/01/02 08:42:00,2017/01/02 22:58:00,90
118,11,23,10,2017/01/01 04:31:00,2017/01/01 19:30:00,90
119,61,107,10,2017/01/01 03:21:00,2017/01/01 10:23:00,90
120,3,17,10,2017/01/02 13:34:00,2017/01/02 23:52:00,90
121,26,104,10,2017/01/02 08:44:00,2017/01/02 19:38:00,90
122,74,56,10,2017/01/01 21:36:00,2017/01/02 17:42:00,90
123,24,105,10,2017/01/02 09:57:00,2017/01/02 15:19:00,90
124,30,106,30,2017/01/02 08:56:00,2017/01/02 22:34:00,90
125,4,33,20,2017/01/02 12:30:00,2017/01/03 04:29:00,90
126,106,0,10,2017/01/01 12:20:00,2017/01/01 22:20:00,90
127,120,10,20,2017/01/02 01:28:00,2017/01/02 14:12:00,90
128,106,5,30,2017/01/01 13:39:00,2017/01/02 00:10:00,90
129,30,58,20,2017/01/02 13:38:00,2017/01/03 09:47:00,90
130,9,9,10,2017/01/02 10:12:00,2017/01/02 20:54:00,90
131,7,92,20,2017/01/01 11:00:00,2017/01/02 05:17:00,90
132,50,29,10,2017/01/01 00:45:00,2017/01/01 22:02:00,90
133,46,52,10,2017/01/01 16:55:00,2017/01/02 05:20:00,90
134,70,110,30,2017/01/01 09:21:00,2017/01/02 09:34:00,90
135,37,111,20,2017/01/02 16:02:00,2017/01/03 05:01:00,90
136,75,64,20,2017/01/01 00:07:00,2017/01/01 15:23:00,90
137,20,93,10,2017/01/01 00:55:00,2017/01/01 19:12:00,90
138,94,1,10,2017/01/01 09:33:00,2017/01/01 18:38:00,90
139,41,12,10,2017/01/01 22:11:00,2017/01/02 13:30:00,90
140,20,109,10,2017/01/01 08:40:00,2017/01/01 15:36:00,90
141,28,14,20,2017/01/02 09:03:00,2017/01/02 09:12:00,90
142,87,63,30,2017/01/01 00:18:00,2017/01/02 02:27:00,90
143,101,4,10,2017/01/01 08:08:00,2017/01/01 23:18:00,90
144,80,22,10,2017/01/01 00:49:00,2017/01/01 14:11:00,90
145,117,10,10,2017/01/01 13:38:00,2017/01/02 06:36:00,90
146,103,33,10,2017/01/02 02:47:00,2017/01/02 19:09:00,90
147,104,51,20,2017/01/02 07:30:00,2017/01/03 03:42:00,90
148,103,19,30,2017/01/01 01:00:00,2017/01/02 01:26:00,90
149,7,52,20,2017/01/02 15:12:00,2017/01/03 08:28:00,90
150,73,119,30,2017/01/01 18:56:00,2017/01/02 09:19:00,90
151,79,128,30,2017/01/01 23:53:00,2017/01/02 10:53:00,90
152,10,50,20,2017/01/02 21:32:00,2017/01/03 05:14:00,90
153,26,23,50,2017/01/01 01:04:00,2017/01/01 19:45:00,90
154,95,103,20,2017/01/02 10:50:00,2017/01/03 09:31:00,90
155,101,59,30,2017/01/01 22:51:00,2017/01/02 06:54:00,90
156,113,67,20,2017/01/02 17:27:00,2017/01/03 00:25:00,90
157,25,94,10,2017/01/02 19:43:00,2017/01/03 09:37:00,90
158,120,20,20,2017/01/02 07:43:00,2017/01/02 23:45:00,90
159,105,26,30,2017/01/02 18:26:00,2017/01/03 08:31:00,90
160,59,77,20,2017/01/02 11:19:00,2017/01/02 17:04:00,90
161,116,34,20,2017/01/02 08:04:00,2017/01/02 20:28:00,90
162,45,71,10,2017/01/01 00:45:00,2017/01/02 01:17:00,90
163,86,109,10,2017/01/02 14:22:00,2017/01/02 20:04:00,90
164,15,96,10,2017/01/01 04:25:00,2017/01/01 10:16:00,90
165,64,88,30,2017/01/02 16:54:00,2017/01/03 06:31:00,90
166,60,115,20,2017/01/01 00:46:00,2017/01/01 19:44:00,90
167,63,100,10,2017/01/01 00:30:00,2017/01/01 18:48:00,90
168,94,104,30,2017/01/02 12:30:00,2017/01/03 04:49:00,90
169,8,102,10,2017/01/01 17:52:00,2017/01/02 01:44:00,90
170,64,89,10,2017/01/02 12:05:00,2017/01/03 08:18:00,90
171,61,66,10,2017/01/01 00:09:00,2017/01/01 11:00:00,90
172,95,121,10,2017/01/02 08:29:00,2017/01/02 19:07:00,90
173,47,63,30,2017/01/01 02:42:00,2017/01/01 10:50:00,90
174,19,96,10,2017/01/01 00:57:00,2017/01/01 23:12:00,90
175,103,55,20,2017/01/01 20:41:00,2017/01/02 05:55:00,90
176,36,94,30,2017/01/03 01:06:00,2017/01/03 09:47:00,90
177,75,103,20,2017/01/01 05:55:00,2017/01/02 09:43:00,90
178,65,80,10,2017/01/01 00:11:00,2017/01/01 08:00:00,90
179,94,56,30,2017/01/01 22:27:00,2017/01/02 13:36:00,90
180,18,123,20,2017/01/01 18:29:00,2017/01/03 00:09:00,90
181,92,123,10,2017/01/02 04:01:00,2017/01/02 20:26:00,90
182,12,31,20,2017/01/01 07:46:00,2017/01/01 19:31:00,90
183,106,81,20,2017/01/01 03:04:00,2017/01/01 17:19:00,90
184,98,28,10,2017/01/01 00:50:00,2017/01/01 21:33:00,90
185,14,133,30,2017/01/02 05:19:00,2017/01/02 09:57:00,90
186,101,32,20,2017/01/02 08:19:00,2017/01/02 16:42:00,90
187,25,66,10,2017/01/01 07:48:00,2017/01/02 01:25:00,90
188,78,61,40,2017/01/01 00:12:00,2017/01/01 06:40:00,90
189,123,64,20,2017/01/01 05:13:00,2017/01/02 14:35:00,90
190,126,20,20,2017/01/02 06:38:00,2017/01/02 18:36:00,90
191,72,117,10,2017/01/01 11:55:00,2017/01/02 13:16:00,90
192,10,105,20,2017/01/01 19:57:00,2017/01/02 02:47:00,90
193,128,0,10,2017/01/01 20:59:00,2017/01/02 09:06:00,90
194,130,16,30,2017/01/02 04:57:00,2017/01/02 17:06:00,90
195,114,63,10,2017/01/02 12:49:00,2017/01/03 01:55:00,90
196,80,63,20,2017/01/01 00:12:00,2017/01/01 10:44:00,90
197,113,36,10,2017/01/02 12:25:00,2017/01/03 04:39:00,90
198,15,94,30,2017/01/01 01:00:00,2017/01/01 17:05:00,90
199,129,77,10,2017/01/01 15:45:00,2017/01/02 00:33:00,90
200,85,85,20,2017/01/01 00:21:00,2017/01/01 16:47:00,90
