CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,70,70,0,2017/01/01 00:00:00,2017/01/02 18:15:00,0
1,101,0,9,2017/01/02 08:12:00,2017/01/02 12:12:00,10
2,26,50,7,2017/01/02 00:50:00,2017/01/02 04:50:00,10
3,30,57,20,2017/01/01 00:00:00,2017/01/02 17:23:00,10
4,29,60,14,2017/01/01 00:00:00,2017/01/02 17:23:00,10
5,69,116,26,2017/01/01 00:00:00,2017/01/02 17:19:00,10
6,137,137,27,2017/01/01 00:00:00,2017/01/02 16:31:00,10
7,103,119,18,2017/01/01 21:16:00,2017/01/02 01:16:00,10
8,78,111,22,2017/01/01 00:47:00,2017/01/01 04:47:00,10
9,107,25,13,2017/01/01 17:15:00,2017/01/01 21:15:00,10
10,17,138,8,2017/01/01 00:00:00,2017/01/02 16:39:00,10
11,37,138,5,2017/01/01 00:00:00,2017/01/02 16:50:00,10
12,20,69,13,2017/01/01 00:00:00,2017/01/02 17:15:00,10
13,121,123,9,2017/01/01 00:00:00,2017/01/02 16:52:00,10
14,22,104,11,2017/01/01 00:00:00,2017/01/02 17:07:00,10
15,137,7,40,2017/01/01 00:00:00,2017/01/02 16:34:00,10
16,50,106,25,2017/01/01 20:21:00,2017/01/02 00:21:00,10
17,46,112,10,2017/01/01 18:04:00,2017/01/01 22:04:00,10
18,79,72,22,2017/01/01 00:00:00,2017/01/02 17:56:00,10
19,104,32,18,2017/01/01 00:00:00,2017/01/02 17:15:00,10
20,8,87,17,2017/01/02 01:45:00,2017/01/02 05:45:00,10
21,109,139,8,2017/01/01 06:32:00,2017/01/01 10:32:00,10
22,80,103,15,2017/01/01 23:48:00,2017/01/02 03:48:00,10
23,78,63,19,2017/01/01 00:00:00,2017/01/02 17:55:00,10
24,95,135,27,2017/01/01 00:00:00,2017/01/02 16:56:00,10
25,37,79,5,2017/01/01 00:00:00,2017/01/02 17:31:00,10
26,64,132,8,2017/01/01 00:00:00,2017/01/02 17:03:00,10
27,133,130,13,2017/01/01 00:00:00,2017/01/02 16:38:00,10
28,39,13,20,2017/01/01 00:00:00,2017/01/02 17:01:00,10
29,120,14,20,2017/01/01 00:00:00,2017/01/02 16:50:00,10
30,10,86,14,2017/01/01 00:00:00,2017/01/02 17:03:00,10
31,140,42,13,2017/01/01 00:00:00,2017/01/02 16:50:00,10
32,121,124,21,2017/01/01 00:00:00,2017/01/02 16:51:00,10
33,42,29,12,2017/01/01 00:00:00,2017/01/02 17:16:00,10
34,44,58,30,2017/01/01 00:00:00,2017/01/02 17:37:00,10
35,32,6,11,2017/01/01 05:20:00,2017/01/01 09:20:00,10
36,41,36,13,2017/01/01 00:00:00,2017/01/02 17:21:00,10
37,106,10,13,2017/01/01 00:00:00,2017/01/02 16:56:00,10
38,107,102,12,2017/01/01 00:00:00,2017/01/02 17:17:00,10
39,83,38,22,2017/01/02 06:46:00,2017/01/02 10:46:00,10
40,132,133,24,2017/01/01 00:00:00,2017/01/02 16:37:00,10
41,81,57,8,2017/01/01 00:17:00,2017/01/01 04:17:00,10
42,120,52,20,2017/01/01 00:00:00,2017/01/02 17:12:00,10
43,113,32,36,2017/01/01 00:00:00,2017/01/02 17:08:00,10
44,137,101,12,2017/01/01 10:17:00,2017/01/01 14:17:00,10
45,82,103,15,2017/01/01 00:00:00,2017/01/02 17:30:00,10
46,10,111,21,2017/01/01 00:00:00,2017/01/02 16:53:00,10
47,90,44,6,2017/01/01 00:00:00,2017/01/02 17:33:00,10
48,139,73,10,2017/01/01 00:00:00,2017/01/02 16:56:00,10
49,89,24,15,2017/01/01 00:00:00,2017/01/02 17:16:00,10
50,64,138,15,2017/01/01 00:00:00,2017/01/02 16:57:00,10
51,98,4,20,2017/01/01 00:00:00,2017/01/02 16:54:00,10
52,61,34,7,2017/01/02 06:30:00,2017/01/02 10:30:00,10
53,60,84,23,2017/01/01 00:00:00,2017/01/02 17:48:00,10
54,13,48,15,2017/01/01 00:00:00,2017/01/02 17:04:00,10
55,84,88,16,2017/01/01 00:00:00,2017/01/02 17:43:00,10
56,86,40,22,2017/01/01 00:00:00,2017/01/02 17:31:00,10
57,69,115,20,2017/01/01 00:00:00,2017/01/02 17:20:00,10
58,59,115,26,2017/01/01 00:00:00,2017/01/02 17:19:00,10
59,105,2,1,2017/01/01 00:00:00,2017/01/02 16:49:00,10
60,107,77,34,2017/01/01 00:00:00,2017/01/02 17:28:00,10
61,104,54,13,2017/01/01 02:30:00,2017/01/01 06:30:00,10
62,54,33,20,2017/01/01 00:41:00,2017/01/01 04:41:00,10
63,32,52,32,2017/01/01 00:00:00,2017/01/02 17:23:00,10
64,37,125,10,2017/01/01 00:00:00,2017/01/02 17:01:00,10
65,99,34,9,2017/01/01 00:00:00,2017/01/02 17:19:00,10
66,38,122,13,2017/01/01 14:36:00,2017/01/01 18:36:00,10
67,85,75,37,2017/01/01 00:00:00,2017/01/02 17:50:00,10
68,109,131,16,2017/01/01 00:00:00,2017/01/02 16:53:00,10
69,103,77,17,2017/01/01 18:22:00,2017/01/01 22:22:00,10
70,47,83,1,2017/01/01 00:00:00,2017/01/02 17:39:00,10
71,139,68,25,2017/01/01 00:00:00,2017/01/02 16:56:00,10
72,88,29,33,2017/01/01 00:00:00,2017/01/02 17:21:00,10
73,39,100,31,2017/01/01 00:00:00,2017/01/02 17:22:00,10
74,48,47,19,2017/01/01 00:31:00,2017/01/01 04:31:00,10
75,104,73,17,2017/01/01 00:00:00,2017/01/02 17:31:00,10
76,9,19,10,2017/01/01 23:51:00,2017/01/02 03:51:00,10
77,103,44,12,2017/01/01 00:00:00,2017/01/02 17:23:00,10
78,73,96,9,2017/01/01 00:00:00,2017/01/02 17:39:00,10
79,44,116,27,2017/01/01 00:00:00,2017/01/02 17:13:00,10
80,71,70,9,2017/01/01 00:00:00,2017/01/02 18:04:00,10
81,83,12,29,2017/01/01 00:00:00,2017/01/02 17:06:00,10
82,36,54,15,2017/01/01 23:48:00,2017/01/02 03:48:00,10
83,16,92,10,2017/01/01 00:00:00,2017/01/02 17:07:00,10
84,56,139,18,2017/01/01 00:00:00,2017/01/02 16:55:00,10
85,27,104,1,2017/01/01 00:00:00,2017/01/02 17:11:00,10
86,67,96,26,2017/01/02 07:48:00,2017/01/02 11:48:00,10
87,34,72,21,2017/01/01 00:00:00,2017/01/02 17:29:00,10
88,120,22,39,2017/01/01 06:36:00,2017/01/01 10:36:00,10
89,54,106,9,2017/01/01 00:00:00,2017/01/02 17:26:00,10
90,63,129,7,2017/01/01 00:00:00,2017/01/02 17:06:00,10
91,33,117,20,2017/01/01 00:00:00,2017/01/02 17:06:00,10
92,102,52,15,2017/01/01 00:00:00,2017/01/02 17:29:00,10
93,13,129,25,2017/01/01 00:00:00,2017/01/02 16:43:00,10
94,34,20,15,2017/01/01 00:00:00,2017/01/02 17:04:00,10
95,114,109,16,2017/01/01 00:00:00,2017/01/02 17:07:00,10
96,86,80,21,2017/01/01 00:00:00,2017/01/02 17:47:00,10
97,33,0,20,2017/01/01 00:00:00,2017/01/02 16:46:00,10
98,18,104,18,2017/01/01 21:27:00,2017/01/02 01:27:00,10
99,70,83,23,2017/01/01 00:00:00,2017/01/02 17:52:00,10
100,12,48,4,2017/01/01 00:00:00,2017/01/02 17:03:00,10
101,139,72,23,2017/01/01 21:28:00,2017/01/02 01:28:00,10
102,109,78,21,2017/01/01 00:00:00,2017/01/02 17:26:00,10
103,116,22,32,2017/01/01 00:00:00,2017/01/02 16:59:00,10
104,27,46,35,2017/01/01 00:00:00,2017/01/02 17:16:00,10
105,19,120,16,2017/01/01 00:00:00,2017/01/02 16:54:00,10
106,23,39,20,2017/01/01 22:27:00,2017/01/02 02:27:00,10
107,110,99,21,2017/01/01 00:00:00,2017/01/02 17:16:00,10
108,15,18,10,2017/01/01 00:00:00,2017/01/02 16:50:00,10
109,18,70,26,2017/01/02 01:04:00,2017/01/02 05:04:00,10
110,16,62,15,2017/01/01 00:00:00,2017/01/02 17:11:00,10
111,61,57,35,2017/01/01 00:00:00,2017/01/02 17:50:00,10
112,123,84,13,2017/01/01 00:00:00,2017/01/02 17:11:00,10
113,37,73,33,2017/01/01 00:00:00,2017/01/02 17:32:00,10
114,115,124,11,2017/01/01 00:00:00,2017/01/02 16:55:00,10
115,93,61,10,2017/01/01 00:00:00,2017/01/02 17:41:00,10
116,89,39,23,2017/01/01 00:00:00,2017/01/02 17:29:00,10
117,65,0,20,2017/01/01 00:00:00,2017/01/02 16:55:00,10
118,108,30,18,2017/01/01 05:23:00,2017/01/01 09:23:00,10
119,120,60,18,2017/01/01 02:36:00,2017/01/01 06:36:00,10
120,92,22,18,2017/01/01 00:00:00,2017/01/02 17:13:00,10
121,2,106,16,2017/01/02 00:47:00,2017/01/02 04:47:00,10
122,117,92,25,2017/01/01 00:00:00,2017/01/02 17:14:00,10
123,26,130,20,2017/01/01 00:00:00,2017/01/02 16:51:00,10
124,85,111,25,2017/01/01 15:52:00,2017/01/01 19:52:00,10
125,113,45,4,2017/01/01 00:00:00,2017/01/02 17:16:00,10
126,40,113,23,2017/01/01 00:00:00,2017/01/02 17:13:00,10
127,138,105,24,2017/01/01 00:00:00,2017/01/02 16:49:00,10
128,116,105,23,2017/01/01 00:00:00,2017/01/02 17:08:00,10
129,110,28,20,2017/01/01 00:00:00,2017/01/02 17:07:00,10
