case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
R1_2_8,-7.262436773215562,5.555555555555555,,,6516.213186657476
R1_2_7,-6.893802844090609,0.0,,,9096.139672914109
R1_2_5,-5.630672814716371,0.0,,,6645.07375409918
R2_2_2,4.909042110260188,0.0,,,96728.16462180196
R2_2_6,13.295095801916592,-28.57142857142857,,,114852.24696502298
R2_2_4,-5.055833202666981,0.0,,,161121.75112893517
R2_2_1,5.39633129640827,-25.0,,,73285.59239348365
R2_2_9,1.8078927042851476,-16.666666666666664,,,166527.56605254486
R1_2_10,-1.986524945746076,5.555555555555555,,,6540.756161728212
R2_2_3,5.161286118756864,-16.666666666666664,,,186204.31013862253
R1_2_6,-6.0668885035086895,10.526315789473683,,,9873.177721138907
R1_2_4,-5.181295280726432,-5.263157894736842,,,11120.302805200816
R2_2_10,4.874849419167878,-20.0,,,109827.08953406918
R2_2_5,3.508980130194798,-28.57142857142857,,,585023.2876675276
R2_2_7,-4.096506956558587,25.0,,,103677.33303372232
R2_2_8,-0.9606037406425846,0.0,,,147377.42498879114
R1_2_2,1.8001962570790582,4.761904761904762,,,9308.37608486093
R1_2_3,-0.7023729775302346,5.263157894736842,,,8204.204756250314
R1_2_1,-0.1055093166883881,9.090909090909092,,,8461.919729170102
R1_2_9,-5.594839377240988,10.526315789473683,,,7831.403078846725
