case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
c107,3.061411502064237,0.0,,,3934.061120458896
rc106,1.184885900751639,-13.333333333333334,,,2912.372909282175
r106,1.3667240541012258,0.0,,,4576.91801198232
r207,13.796766361916834,0.0,,,37848.41064775556
c205,-1.865681999149679e-14,0.0,,,20049.13100388617
c109,-12.829666930986686,0.0,,,4524.292785256716
rc203,1.8992239726886797,-20.0,,,15208.494834290534
r102,-1.839283809225712,0.0,,,4304.183493315609
rc105,-4.926983504879502,-5.555555555555555,,,3858.560939116536
c106,0.0,0.0,,,7234.236452043379
r112,6.284164694053228,9.090909090909092,,,4298.48707161204
rc104,2.546031117223093,0.0,,,1985.2195230636723
c104,2.623815152889157,0.0,,,3561.3310500968582
r109,-5.250242674059346,-7.142857142857142,,,5031.117465024199
r110,-9.757637725326475,0.0,,,4909.791742569527
c108,0.5935979512327131,0.0,,,4684.841889464639
c206,0.0651008574999063,0.0,,,35171.52964474184
r203,4.177353410574482,-33.33333333333333,,,27624.339362101466
r105,-3.912586882019465,-6.25,,,3905.003072388129
c101,3.061411502064251,0.0,,,2682.041703457176
c204,8.373997882792203,0.0,,,22809.817212142643
r101,-0.084869859511709,5.0,,,1725.5165489918763
rc206,12.274365821469525,-20.0,,,12146.72452678537
rc101,0.4884855816542361,5.88235294117647,,,3670.044255266488
rc107,-0.7500383098416641,-7.142857142857142,,,4298.979644168658
r107,-0.8112058843190533,8.333333333333332,,,5885.298391600852
r204,-6.400786414756696,-40.0,,,45503.73711761309
rc202,9.854202143112904,-28.57142857142857,,,15706.161605246452
rc102,1.5785583584071596,7.142857142857142,,,3669.555642187955
c203,9.011129270262034,33.33333333333333,,,13828.678458353375
r209,19.44862040663452,-25.0,,,18766.260566732795
r206,-5.273013990805379,33.33333333333333,,,24202.865842202133
r208,-7.135137690039113,0.0,,,55138.64283229727
rc201,-0.6382927676946804,-28.57142857142857,,,13912.745421352009
r104,7.263666940114488,-8.333333333333332,,,4242.970517059505
r108,1.6315600475250338,-9.090909090909092,,,4050.37891462333
r201,-2.2115666703833554,0.0,,,16788.710863369302
r103,6.211485315301962,13.333333333333334,,,6280.00094923536
rc207,3.134006035772816,0.0,,,16845.108879176863
c201,0.0,0.0,,,12282.828956999883
c105,1.3714776390740048e-14,0.0,,,3698.019393918081
c208,4.445235329732934,0.0,,,25488.252282913585
rc208,3.881779889811916,0.0,,,34011.29666398918
rc205,19.466963987154426,-28.57142857142857,,,8764.496519988823
c207,3.96087828542472,0.0,,,26363.70808448922
c102,7.417520161541219,0.0,,,3912.313831907381
r210,2.181311543760881,-33.33333333333333,,,25184.204968221657
r211,9.554654138605384,0.0,,,27510.36500253163
r111,3.236867532208646,0.0,,,3558.4645347414244
r202,10.00670254038383,-33.33333333333333,,,17906.851679582254
c103,12.042984023333249,0.0,,,3029.8131010104066
rc108,6.153315698634022,-7.6923076923076925,,,3153.536863823569
r205,4.663549728607499,-20.0,,,19736.52099158668
rc204,-10.96611844670026,0.0,,,22993.541299724133
rc103,-0.2486168475756414,0.0,,,5207.541128818277
c202,13.117758333979417,33.33333333333333,,,18244.244134045195
