CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,250,250,0,2017/01/01 00:00:00,2017/01/06 08:17:00,0
1,228,399,14,2017/01/01 00:00:00,2017/01/06 05:37:00,10
2,325,56,13,2017/01/01 00:00:00,2017/01/06 04:40:00,10
3,290,145,5,2017/01/01 00:00:00,2017/01/06 06:15:00,10
4,340,291,22,2017/01/02 06:22:00,2017/01/02 10:22:00,10
5,370,382,11,2017/01/01 00:00:00,2017/01/06 05:09:00,10
6,273,255,18,2017/01/01 00:00:00,2017/01/06 07:44:00,10
7,36,301,21,2017/01/01 00:00:00,2017/01/06 04:28:00,10
8,117,178,28,2017/01/04 01:29:00,2017/01/04 05:29:00,10
9,295,283,26,2017/01/03 10:33:00,2017/01/03 14:33:00,10
10,57,43,15,2017/01/01 00:00:00,2017/01/06 03:24:00,10
11,436,123,40,2017/01/01 00:00:00,2017/01/06 04:22:00,10
12,48,162,15,2017/01/01 00:00:00,2017/01/06 04:27:00,10
13,222,499,7,2017/01/01 00:00:00,2017/01/06 03:57:00,10
14,376,92,10,2017/01/01 00:00:00,2017/01/06 04:45:00,10
15,437,90,12,2017/01/01 00:00:00,2017/01/06 04:01:00,10
16,3,23,11,2017/01/02 01:06:00,2017/01/02 05:06:00,10
17,94,40,24,2017/01/01 00:00:00,2017/01/06 03:46:00,10
18,398,476,25,2017/01/01 00:00:00,2017/01/06 03:37:00,10
19,307,249,10,2017/01/01 00:00:00,2017/01/06 07:10:00,10
20,179,286,8,2017/01/01 21:45:00,2017/01/02 01:45:00,10
21,0,356,13,2017/01/01 00:00:00,2017/01/06 03:36:00,10
22,143,158,12,2017/01/01 00:00:00,2017/01/06 05:46:00,10
23,413,476,34,2017/01/04 05:36:00,2017/01/04 09:36:00,10
24,371,488,10,2017/01/02 13:51:00,2017/01/02 17:51:00,10
25,415,118,19,2017/01/01 00:00:00,2017/01/06 04:36:00,10
26,440,77,14,2017/01/01 00:00:00,2017/01/06 03:51:00,10
27,261,201,15,2017/01/05 03:56:00,2017/01/05 07:56:00,10
28,490,286,29,2017/01/01 00:00:00,2017/01/06 04:05:00,10
29,309,161,23,2017/01/02 13:53:00,2017/01/02 17:53:00,10
30,39,162,18,2017/01/01 00:00:00,2017/01/06 04:19:00,10
31,361,178,5,2017/01/01 00:00:00,2017/01/06 05:55:00,10
32,261,138,1,2017/01/01 00:00:00,2017/01/06 06:15:00,10
33,447,383,17,2017/01/01 13:51:00,2017/01/01 17:51:00,10
34,346,354,8,2017/01/03 05:30:00,2017/01/03 09:30:00,10
35,461,195,26,2017/01/01 00:00:00,2017/01/06 04:29:00,10
36,187,263,35,2017/01/01 00:00:00,2017/01/06 07:03:00,10
37,130,247,17,2017/01/01 00:00:00,2017/01/06 06:07:00,10
38,328,491,21,2017/01/02 20:13:00,2017/01/03 00:13:00,10
39,161,276,8,2017/01/01 00:00:00,2017/01/06 06:35:00,10
40,365,74,24,2017/01/03 07:34:00,2017/01/03 11:34:00,10
41,168,109,10,2017/01/01 00:00:00,2017/01/06 05:24:00,10
42,111,192,11,2017/01/01 00:00:00,2017/01/06 05:37:00,10
43,87,213,18,2017/01/01 00:00:00,2017/01/06 05:20:00,10
44,45,166,22,2017/01/01 00:00:00,2017/01/06 04:26:00,10
45,62,94,16,2017/01/01 00:00:00,2017/01/06 04:03:00,10
46,348,476,19,2017/01/01 00:00:00,2017/01/06 04:01:00,10
47,64,437,11,2017/01/01 00:00:00,2017/01/06 03:44:00,10
48,56,75,24,2017/01/01 00:00:00,2017/01/06 03:46:00,10
49,24,259,19,2017/01/01 00:00:00,2017/01/06 04:21:00,10
50,295,247,12,2017/01/01 00:00:00,2017/01/06 07:22:00,10
51,6,53,8,2017/01/01 00:00:00,2017/01/06 02:54:00,10
52,15,11,15,2017/01/01 00:00:00,2017/01/06 02:32:00,10
53,179,497,1,2017/01/01 00:00:00,2017/01/06 03:50:00,10
54,67,352,20,2017/01/01 00:00:00,2017/01/06 04:38:00,10
55,317,45,8,2017/01/01 00:00:00,2017/01/06 04:32:00,10
56,40,278,10,2017/01/01 00:00:00,2017/01/06 04:36:00,10
57,33,278,18,2017/01/01 00:00:00,2017/01/06 04:29:00,10
58,322,290,23,2017/01/01 00:00:00,2017/01/06 06:45:00,10
59,159,226,16,2017/01/01 04:16:00,2017/01/01 08:16:00,10
60,208,445,22,2017/01/01 00:00:00,2017/01/06 04:48:00,10
61,453,360,13,2017/01/01 13:24:00,2017/01/01 17:24:00,10
62,34,169,11,2017/01/01 00:00:00,2017/01/06 04:17:00,10
63,436,25,19,2017/01/01 00:00:00,2017/01/06 03:16:00,10
64,393,98,13,2017/01/03 01:10:00,2017/01/03 05:10:00,10
65,466,96,22,2017/01/01 00:00:00,2017/01/06 03:42:00,10
66,366,390,23,2017/01/04 14:53:00,2017/01/04 18:53:00,10
67,303,78,12,2017/01/01 00:00:00,2017/01/06 05:08:00,10
68,374,116,9,2017/01/01 00:00:00,2017/01/06 05:05:00,10
69,424,288,13,2017/01/01 00:00:00,2017/01/06 05:09:00,10
70,191,84,13,2017/01/01 00:00:00,2017/01/06 05:11:00,10
71,59,276,11,2017/01/01 00:00:00,2017/01/06 04:55:00,10
