CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,250,250,0,2017/01/01 00:00:00,2017/01/02 06:24:00,0
1,387,297,10,2017/01/01 03:20:00,2017/01/01 04:30:00,90
2,5,297,10,2017/01/01 15:55:00,2017/01/01 16:57:00,90
3,355,177,20,2017/01/01 00:00:00,2017/01/02 02:47:00,90
4,78,346,30,2017/01/01 05:55:00,2017/01/01 06:43:00,90
5,286,159,20,2017/01/01 08:50:00,2017/01/01 09:57:00,90
6,322,465,10,2017/01/01 03:46:00,2017/01/01 04:51:00,90
7,393,408,30,2017/01/01 00:00:00,2017/01/02 01:21:00,90
8,89,216,10,2017/01/01 00:00:00,2017/01/02 02:10:00,90
9,76,345,30,2017/01/01 00:00:00,2017/01/02 01:36:00,90
10,410,285,20,2017/01/01 08:19:00,2017/01/01 09:16:00,90
11,472,189,30,2017/01/01 00:00:00,2017/01/02 01:04:00,90
12,270,49,30,2017/01/01 15:25:00,2017/01/01 16:10:00,90
13,219,325,10,2017/01/01 00:00:00,2017/01/02 03:33:00,90
14,437,12,20,2017/01/01 09:17:00,2017/01/01 10:13:00,90
15,418,218,20,2017/01/01 00:00:00,2017/01/02 02:03:00,90
16,20,488,10,2017/01/01 12:34:00,2017/01/01 13:40:00,90
17,77,347,20,2017/01/01 07:16:00,2017/01/01 08:25:00,90
18,73,346,10,2017/01/01 00:00:00,2017/01/02 01:33:00,90
19,480,455,10,2017/01/01 18:43:00,2017/01/01 19:39:00,90
20,129,292,10,2017/01/01 09:12:00,2017/01/01 10:10:00,90
21,337,257,20,2017/01/01 00:00:00,2017/01/02 03:27:00,90
22,237,254,20,2017/01/01 00:00:00,2017/01/02 04:41:00,90
23,131,220,30,2017/01/01 00:00:00,2017/01/02 02:52:00,90
24,417,417,10,2017/01/01 15:54:00,2017/01/01 17:00:00,90
25,287,143,10,2017/01/01 12:28:00,2017/01/01 13:13:00,90
26,379,80,20,2017/01/01 00:00:00,2017/01/02 01:21:00,90
27,87,285,30,2017/01/01 11:49:00,2017/01/01 12:44:00,90
28,374,489,20,2017/01/01 00:00:00,2017/01/02 00:25:00,90
29,440,247,20,2017/01/01 11:57:00,2017/01/01 12:59:00,90
30,281,137,10,2017/01/01 00:00:00,2017/01/02 02:57:00,90
31,379,196,20,2017/01/01 11:05:00,2017/01/01 11:54:00,90
32,297,102,10,2017/01/01 03:34:00,2017/01/01 04:41:00,90
33,39,76,10,2017/01/01 05:28:00,2017/01/01 06:39:00,90
34,35,306,20,2017/01/01 00:00:00,2017/01/02 01:12:00,90
35,435,68,10,2017/01/01 00:00:00,2017/01/02 00:35:00,90
36,245,251,10,2017/01/01 01:00:00,2017/01/01 02:10:00,90
37,409,88,20,2017/01/01 00:00:00,2017/01/02 01:08:00,90
38,273,55,20,2017/01/01 03:16:00,2017/01/01 04:06:00,90
39,163,340,30,2017/01/01 07:48:00,2017/01/01 08:33:00,90
40,129,223,20,2017/01/01 04:34:00,2017/01/01 05:40:00,90
41,371,200,10,2017/01/01 00:00:00,2017/01/02 02:44:00,90
42,357,26,20,2017/01/01 00:00:00,2017/01/02 00:46:00,90
43,470,473,10,2017/01/01 20:21:00,2017/01/01 21:10:00,90
44,77,344,10,2017/01/01 04:14:00,2017/01/01 05:19:00,90
45,478,461,10,2017/01/01 00:00:00,2017/01/01 23:44:00,90
46,128,291,10,2017/01/01 00:00:00,2017/01/02 02:46:00,90
47,111,113,10,2017/01/01 10:32:00,2017/01/01 11:34:00,90
48,164,21,20,2017/01/01 09:38:00,2017/01/01 10:39:00,90
49,21,485,30,2017/01/01 08:07:00,2017/01/01 09:00:00,90
50,108,26,10,2017/01/01 07:03:00,2017/01/01 08:11:00,90
51,424,286,10,2017/01/01 00:00:00,2017/01/02 01:57:00,90
52,200,270,20,2017/01/01 00:00:00,2017/01/02 04:01:00,90
53,7,300,30,2017/01/01 17:36:00,2017/01/01 18:24:00,90
54,433,31,10,2017/01/01 00:00:00,2017/01/02 00:09:00,90
55,420,295,20,2017/01/01 00:00:00,2017/01/02 01:59:00,90
56,451,367,20,2017/01/01 18:54:00,2017/01/01 19:55:00,90
