case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
RC1_2_5,11.014884521144344,11.11111111111111,,,
RC2_2_1,-1.1106008498117577,33.33333333333333,,,
RC1_2_2,8.17585586042329,16.666666666666664,,,
RC2_2_2,4.694526686412394,40.0,,,
RC1_2_3,9.473205106719837,5.555555555555555,,,
RC1_2_10,9.82508432484819,5.555555555555555,,,
RC1_2_1,5.969181100830923,22.22222222222222,,,
RC2_2_6,-4.137606556521751,50.0,,,
RC2_2_9,13.623977400368291,25.0,,,
RC1_2_8,9.367112196565468,5.555555555555555,,,
RC1_2_4,16.387468838948912,5.555555555555555,,,
RC2_2_8,9.496970618889184,50.0,,,
RC1_2_6,15.660298461096929,5.555555555555555,,,
RC2_2_4,9.937687397914637,50.0,,,
RC2_2_3,-1.6530739848652694,50.0,,,
RC1_2_9,18.401220006162667,5.555555555555555,,,
RC2_2_10,13.062395845389144,25.0,,,
RC2_2_5,-0.5563235405963461,50.0,,,
RC1_2_7,11.462353508718428,5.555555555555555,,,
RC2_2_7,5.537519258660818,50.0,,,
