CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,200,200,0,2017/01/01 00:00:00,2017/01/03 15:31:00,0
1,271,343,10,2017/01/02 18:29:00,2017/01/03 11:22:00,90
2,85,208,20,2017/01/01 01:55:00,2017/01/01 18:24:00,90
3,82,179,30,2017/01/03 00:14:00,2017/01/03 12:02:00,90
4,132,172,10,2017/01/02 05:00:00,2017/01/02 16:44:00,90
5,278,109,10,2017/01/01 08:20:00,2017/01/01 11:23:00,90
6,117,170,20,2017/01/01 23:19:00,2017/01/02 12:28:00,90
7,96,113,20,2017/01/01 09:27:00,2017/01/01 18:19:00,90
8,165,85,10,2017/01/01 19:36:00,2017/01/02 14:40:00,90
9,371,171,10,2017/01/01 03:00:00,2017/01/01 19:01:00,90
10,141,105,20,2017/01/02 02:45:00,2017/01/02 16:59:00,90
11,150,77,30,2017/01/01 23:14:00,2017/01/02 17:37:00,90
12,75,208,30,2017/01/02 12:21:00,2017/01/03 11:56:00,90
13,287,233,10,2017/01/01 23:55:00,2017/01/03 01:18:00,90
14,113,92,30,2017/01/01 02:18:00,2017/01/01 19:03:00,90
15,271,375,30,2017/01/01 16:28:00,2017/01/02 03:49:00,90
16,201,206,20,2017/01/01 00:06:00,2017/01/01 12:24:00,90
17,352,291,10,2017/01/02 00:14:00,2017/01/02 14:29:00,90
18,368,125,10,2017/01/01 16:20:00,2017/01/02 05:19:00,90
19,216,84,10,2017/01/02 05:52:00,2017/01/02 19:32:00,90
20,183,37,20,2017/01/02 17:52:00,2017/01/03 11:18:00,90
21,235,115,20,2017/01/01 01:31:00,2017/01/01 18:09:00,90
22,273,345,20,2017/01/02 18:14:00,2017/01/03 11:19:00,90
23,150,178,10,2017/01/02 19:00:00,2017/01/03 07:42:00,90
24,190,186,40,2017/01/01 09:07:00,2017/01/01 17:10:00,90
25,280,24,20,2017/01/02 15:54:00,2017/01/02 19:11:00,90
26,282,95,20,2017/01/02 07:10:00,2017/01/02 17:18:00,90
27,261,268,10,2017/01/02 17:49:00,2017/01/03 06:32:00,90
28,212,93,30,2017/01/01 18:46:00,2017/01/02 20:58:00,90
29,228,162,30,2017/01/02 00:56:00,2017/01/02 13:20:00,90
30,379,136,20,2017/01/01 19:40:00,2017/01/02 15:05:00,90
31,72,221,20,2017/01/02 06:29:00,2017/01/03 08:16:00,90
32,73,195,20,2017/01/01 03:25:00,2017/01/01 22:36:00,90
33,351,272,10,2017/01/02 14:36:00,2017/01/03 06:12:00,90
34,57,183,20,2017/01/02 05:50:00,2017/01/02 22:18:00,90
35,106,50,20,2017/01/01 16:37:00,2017/01/02 09:06:00,90
36,264,253,20,2017/01/01 15:04:00,2017/01/02 04:51:00,90
37,70,184,20,2017/01/01 02:10:00,2017/01/01 10:11:00,90
38,255,15,20,2017/01/01 05:38:00,2017/01/01 13:37:00,90
39,270,355,30,2017/01/02 20:22:00,2017/01/03 05:58:00,90
40,380,135,20,2017/01/01 21:53:00,2017/01/02 15:53:00,90
41,110,84,10,2017/01/01 04:10:00,2017/01/01 22:21:00,90
42,355,192,10,2017/01/01 02:35:00,2017/01/01 19:22:00,90
43,77,209,20,2017/01/03 01:04:00,2017/01/03 11:51:00,90
44,93,65,40,2017/01/02 03:17:00,2017/01/02 15:21:00,90
45,183,156,20,2017/01/03 01:58:00,2017/01/03 09:47:00,90
46,182,78,30,2017/01/02 18:59:00,2017/01/03 03:29:00,90
47,237,373,30,2017/01/01 05:45:00,2017/01/01 13:14:00,90
48,134,251,10,2017/01/02 16:24:00,2017/01/03 07:39:00,90
49,136,240,10,2017/01/02 10:07:00,2017/01/03 01:19:00,90
50,267,125,20,2017/01/01 16:20:00,2017/01/02 05:21:00,90
51,197,184,30,2017/01/01 03:17:00,2017/01/01 16:45:00,90
52,167,156,20,2017/01/02 17:46:00,2017/01/03 04:42:00,90
53,268,124,10,2017/01/01 15:20:00,2017/01/02 09:24:00,90
54,127,62,10,2017/01/01 17:53:00,2017/01/02 01:00:00,90
55,127,180,30,2017/01/01 12:19:00,2017/01/02 00:37:00,90
56,127,350,10,2017/01/01 10:31:00,2017/01/02 02:25:00,90
57,146,373,20,2017/01/02 04:30:00,2017/01/02 23:47:00,90
58,67,109,10,2017/01/01 21:04:00,2017/01/02 12:15:00,90
59,121,232,10,2017/01/02 05:33:00,2017/01/02 19:58:00,90
