case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
RC1_2_5,11.014884521144344,11.11111111111111,,,
RC2_2_1,-1.1106008498117577,33.33333333333333,,,
C1_2_5,-4.568599323357376e-05,0.0,,,
R1_2_8,12.521509285592876,5.555555555555555,,,
R1_2_7,13.97029609726127,5.555555555555555,,,
C1_2_7,0.0937734562876231,0.0,,,
R1_2_5,5.027195692191051,16.666666666666664,,,
R2_2_2,1.9792238456242983,50.0,,,
R2_2_6,16.915363906484643,25.0,,,
RC1_2_2,8.17585586042329,16.666666666666664,,,
RC2_2_2,4.694526686412394,40.0,,,
C2_2_5,5.394436824892679,16.666666666666664,,,
C2_2_8,10.72943704502258,33.33333333333333,,,
R2_2_4,12.007637454903634,25.0,,,
RC1_2_3,9.473205106719837,5.555555555555555,,,
RC1_2_10,9.82508432484819,5.555555555555555,,,
RC1_2_1,5.969181100830923,22.22222222222222,,,
RC2_2_6,-4.137606556521751,50.0,,,
RC2_2_9,13.623977400368291,25.0,,,
RC1_2_8,9.367112196565468,5.555555555555555,,,
R2_2_1,-8.515003740818,50.0,,,
C1_2_1,-8.258871193956691e-05,0.0,,,
R2_2_9,7.644182165234735,25.0,,,
RC1_2_4,16.387468838948912,5.555555555555555,,,
RC2_2_8,9.496970618889184,50.0,,,
C1_2_10,4.157326741720622,11.11111111111111,,,
C1_2_4,13.78510393511522,5.555555555555555,,,
RC1_2_6,15.660298461096929,5.555555555555555,,,
C2_2_7,6.095101625753501,16.666666666666664,,,
R1_2_10,15.365715794944236,5.555555555555555,,,
RC2_2_4,9.937687397914637,50.0,,,
C1_2_8,-2.3314172325420524,5.263157894736842,,,
R2_2_3,5.640660320097759,25.0,,,
C1_2_2,-3.225334096307355,11.11111111111111,,,
R1_2_6,9.58356364076938,16.666666666666664,,,
C2_2_3,13.073380512923617,16.666666666666664,,,
C1_2_6,0.1041628037813579,0.0,,,
RC2_2_3,-1.6530739848652694,50.0,,,
R1_2_4,15.32242412321336,0.0,,,
R2_2_10,21.641058090584657,0.0,,,
C2_2_10,8.837445413347297,16.666666666666664,,,
C2_2_4,20.0360960085904,16.666666666666664,,,
RC1_2_9,18.401220006162667,5.555555555555555,,,
C1_2_3,3.11512856747451,11.11111111111111,,,
C1_2_9,0.926347236565916,11.11111111111111,,,
RC2_2_10,13.062395845389144,25.0,,,
RC2_2_5,-0.5563235405963461,50.0,,,
R2_2_5,13.340005197893426,25.0,,,
C2_2_6,1.514659149375733,16.666666666666664,,,
R2_2_7,8.163561424874365,25.0,,,
R2_2_8,15.293731120269731,25.0,,,
C2_2_9,16.370896542084576,16.666666666666664,,,
RC1_2_7,11.462353508718428,5.555555555555555,,,
R1_2_2,4.793167869992917,22.22222222222222,,,
R1_2_3,8.760999710048607,11.11111111111111,,,
C2_2_2,10.513324001335956,16.666666666666664,,,
R1_2_1,3.1004170023743773,20.0,,,
RC2_2_7,5.537519258660818,50.0,,,
C2_2_1,-0.0069936902743271,16.666666666666664,,,
R1_2_9,7.59954216252897,16.666666666666664,,,
