CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,100,100,0,2017/01/01 00:00:00,2017/01/03 05:33:00,0
1,150,26,16,2017/01/01 17:15:00,2017/01/01 21:15:00,10
2,84,188,17,2017/01/02 07:31:00,2017/01/02 11:31:00,10
3,83,112,28,2017/01/01 00:20:00,2017/01/01 04:20:00,10
4,191,124,7,2017/01/01 09:01:00,2017/01/01 13:01:00,10
5,112,174,20,2017/01/01 03:40:00,2017/01/01 07:40:00,10
6,146,166,24,2017/01/01 23:26:00,2017/01/02 03:26:00,10
7,45,95,15,2017/01/01 12:24:00,2017/01/01 16:24:00,10
8,81,183,11,2017/01/01 04:46:00,2017/01/01 08:46:00,10
9,10,60,16,2017/01/02 10:13:00,2017/01/02 14:13:00,10
10,142,27,11,2017/01/01 23:40:00,2017/01/02 03:40:00,10
11,184,110,23,2017/01/01 11:04:00,2017/01/01 15:04:00,10
12,28,127,24,2017/01/01 12:20:00,2017/01/01 16:20:00,10
13,67,127,21,2017/01/01 00:51:00,2017/01/01 04:51:00,10
14,16,141,20,2017/01/02 10:05:00,2017/01/02 14:05:00,10
15,148,157,21,2017/01/01 20:11:00,2017/01/02 00:11:00,10
16,154,184,36,2017/01/01 20:10:00,2017/01/02 00:10:00,10
17,8,89,13,2017/01/01 12:52:00,2017/01/01 16:52:00,10
18,74,163,21,2017/01/02 17:40:00,2017/01/02 21:40:00,10
19,25,48,11,2017/01/02 04:27:00,2017/01/02 08:27:00,10
20,58,19,10,2017/01/01 11:07:00,2017/01/01 15:07:00,10
21,95,50,25,2017/01/01 14:49:00,2017/01/01 18:49:00,10
22,130,149,17,2017/01/01 02:54:00,2017/01/01 06:54:00,10
23,78,118,28,2017/01/02 16:54:00,2017/01/02 20:54:00,10
24,86,69,14,2017/01/01 10:43:00,2017/01/01 14:43:00,10
25,5,122,15,2017/01/01 23:11:00,2017/01/02 03:11:00,10
26,155,17,32,2017/01/01 05:25:00,2017/01/01 09:25:00,10
27,146,3,24,2017/01/02 03:47:00,2017/01/02 07:47:00,10
28,76,93,7,2017/01/02 06:07:00,2017/01/02 10:07:00,10
29,191,138,2,2017/01/01 10:29:00,2017/01/01 14:29:00,10
30,28,160,27,2017/01/02 01:10:00,2017/01/02 05:10:00,10
31,114,153,23,2017/01/01 22:28:00,2017/01/02 02:28:00,10
32,70,28,11,2017/01/02 08:15:00,2017/01/02 12:15:00,10
33,90,4,22,2017/01/01 05:53:00,2017/01/01 09:53:00,10
34,53,175,28,2017/01/01 12:33:00,2017/01/01 16:33:00,10
35,84,81,11,2017/01/01 00:24:00,2017/01/01 04:24:00,10
36,118,139,13,2017/01/01 00:52:00,2017/01/01 04:52:00,10
37,118,45,28,2017/01/01 22:37:00,2017/01/02 02:37:00,10
38,103,25,2,2017/01/01 03:42:00,2017/01/01 07:42:00,10
39,107,133,22,2017/01/02 03:20:00,2017/01/02 07:20:00,10
40,129,176,18,2017/01/01 08:40:00,2017/01/01 12:40:00,10
41,186,149,25,2017/01/01 05:22:00,2017/01/01 09:22:00,10
42,73,81,19,2017/01/02 21:42:00,2017/01/03 01:42:00,10
43,9,122,17,2017/01/02 00:07:00,2017/01/02 04:07:00,10
44,168,146,19,2017/01/01 15:52:00,2017/01/01 19:52:00,10
45,172,161,6,2017/01/01 06:55:00,2017/01/01 10:55:00,10
46,15,197,10,2017/01/02 15:05:00,2017/01/02 19:05:00,10
47,26,41,14,2017/01/01 08:32:00,2017/01/01 12:32:00,10
48,78,72,9,2017/01/01 00:35:00,2017/01/01 04:35:00,10
49,112,6,39,2017/01/02 16:11:00,2017/01/02 20:11:00,10
50,135,171,27,2017/01/01 09:54:00,2017/01/01 13:54:00,10
51,39,151,26,2017/01/01 06:27:00,2017/01/01 10:27:00,10
52,46,40,15,2017/01/01 15:49:00,2017/01/01 19:49:00,10
53,138,72,8,2017/01/01 08:28:00,2017/01/01 12:28:00,10
54,53,79,14,2017/01/02 06:27:00,2017/01/02 10:27:00,10
55,75,134,16,2017/01/01 00:49:00,2017/01/01 04:49:00,10
56,66,3,9,2017/01/01 23:44:00,2017/01/02 03:44:00,10
57,153,19,3,2017/01/01 21:11:00,2017/01/02 01:11:00,10
58,17,32,16,2017/01/02 06:22:00,2017/01/02 10:22:00,10
59,59,139,26,2017/01/01 20:23:00,2017/01/02 00:23:00,10
60,100,53,22,2017/01/02 20:05:00,2017/01/03 00:05:00,10
61,46,131,21,2017/01/01 21:42:00,2017/01/02 01:42:00,10
62,111,189,3,2017/01/02 08:31:00,2017/01/02 12:31:00,10
63,62,15,29,2017/01/01 04:55:00,2017/01/01 08:55:00,10
64,100,144,17,2017/01/01 15:36:00,2017/01/01 19:36:00,10
65,70,130,8,2017/01/02 06:17:00,2017/01/02 10:17:00,10
66,97,192,23,2017/01/01 11:58:00,2017/01/01 15:58:00,10
67,85,193,25,2017/01/01 19:41:00,2017/01/01 23:41:00,10
68,197,29,16,2017/01/02 02:15:00,2017/01/02 06:15:00,10
69,113,100,5,2017/01/01 14:21:00,2017/01/01 18:21:00,10
70,71,114,25,2017/01/02 19:02:00,2017/01/02 23:02:00,10
71,120,39,31,2017/01/02 04:07:00,2017/01/02 08:07:00,10
72,125,53,24,2017/01/01 23:53:00,2017/01/02 03:53:00,10
73,172,186,35,2017/01/01 06:22:00,2017/01/01 10:22:00,10
74,138,31,10,2017/01/02 00:47:00,2017/01/02 04:47:00,10
75,37,146,10,2017/01/01 19:42:00,2017/01/01 23:42:00,10
76,12,131,28,2017/01/01 08:00:00,2017/01/01 12:00:00,10
77,1,54,14,2017/01/01 18:10:00,2017/01/01 22:10:00,10
78,101,127,31,2017/01/01 00:27:00,2017/01/01 04:27:00,10
79,42,165,22,2017/01/02 00:33:00,2017/01/02 04:33:00,10
80,149,176,16,2017/01/01 04:02:00,2017/01/01 08:02:00,10
81,126,100,36,2017/01/02 18:12:00,2017/01/02 22:12:00,10
82,148,196,13,2017/01/01 21:39:00,2017/01/02 01:39:00,10
83,78,136,31,2017/01/01 18:27:00,2017/01/01 22:27:00,10
