CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,100,100,0,2017/01/01 00:00:00,2017/01/03 13:33:00,0
1,37,48,10,2017/01/01 04:47:00,2017/01/01 07:27:00,90
2,42,100,30,2017/01/01 00:00:00,2017/01/03 11:05:00,90
3,131,31,10,2017/01/02 11:33:00,2017/01/02 14:13:00,90
4,108,13,20,2017/01/02 09:38:00,2017/01/02 12:18:00,90
5,17,166,10,2017/01/02 07:24:00,2017/01/02 10:04:00,90
6,147,134,20,2017/01/01 00:00:00,2017/01/03 11:05:00,90
7,48,103,10,2017/01/01 15:25:00,2017/01/01 18:05:00,90
8,127,166,20,2017/01/02 12:35:00,2017/01/02 15:15:00,90
9,50,181,20,2017/01/01 14:26:00,2017/01/01 17:06:00,90
10,19,156,10,2017/01/02 12:25:00,2017/01/02 15:05:00,90
11,146,157,40,2017/01/02 02:31:00,2017/01/02 05:11:00,90
12,93,166,10,2017/01/02 02:57:00,2017/01/02 05:37:00,90
13,170,83,30,2017/01/02 09:55:00,2017/01/02 12:35:00,90
14,79,13,20,2017/01/01 00:00:00,2017/01/03 10:34:00,90
15,73,112,10,2017/01/01 00:00:00,2017/01/03 11:34:00,90
16,87,87,10,2017/01/02 20:19:00,2017/01/02 22:59:00,90
17,118,50,10,2017/01/02 08:51:00,2017/01/02 11:31:00,90
18,79,70,20,2017/01/01 13:59:00,2017/01/01 16:39:00,90
19,67,102,40,2017/01/01 00:00:00,2017/01/03 11:30:00,90
20,48,166,30,2017/01/01 07:53:00,2017/01/01 10:33:00,90
21,45,88,30,2017/01/01 01:09:00,2017/01/01 03:49:00,90
22,61,101,10,2017/01/01 00:00:00,2017/01/03 11:24:00,90
23,54,175,20,2017/01/01 12:49:00,2017/01/01 15:29:00,90
24,126,39,10,2017/01/02 08:21:00,2017/01/02 11:01:00,90
25,107,73,30,2017/01/01 00:27:00,2017/01/01 03:07:00,90
26,42,75,20,2017/01/02 02:12:00,2017/01/02 04:52:00,90
27,74,102,10,2017/01/01 00:00:00,2017/01/03 11:37:00,90
28,72,118,20,2017/01/01 17:32:00,2017/01/01 20:12:00,90
29,65,135,20,2017/01/01 00:00:00,2017/01/03 11:14:00,90
30,27,89,10,2017/01/02 18:47:00,2017/01/02 21:27:00,90
31,84,133,10,2017/01/01 00:36:00,2017/01/01 03:16:00,90
32,178,69,40,2017/01/02 05:02:00,2017/01/02 07:42:00,90
33,127,46,20,2017/01/03 00:24:00,2017/01/03 03:04:00,90
34,28,96,20,2017/01/01 00:00:00,2017/01/03 10:51:00,90
35,100,47,20,2017/01/01 04:04:00,2017/01/01 06:44:00,90
36,69,167,20,2017/01/01 00:00:00,2017/01/03 10:50:00,90
37,98,59,10,2017/01/01 00:51:00,2017/01/01 03:31:00,90
38,79,84,10,2017/01/02 17:09:00,2017/01/02 19:49:00,90
39,61,174,10,2017/01/02 00:13:00,2017/01/02 02:53:00,90
40,138,135,10,2017/01/03 03:24:00,2017/01/03 06:04:00,90
41,170,156,10,2017/01/01 00:00:00,2017/01/03 10:34:00,90
42,119,169,20,2017/01/02 10:57:00,2017/01/02 13:37:00,90
43,66,192,20,2017/01/02 15:46:00,2017/01/02 18:26:00,90
44,120,76,30,2017/01/01 22:40:00,2017/01/02 01:20:00,90
45,29,171,20,2017/01/02 18:51:00,2017/01/02 21:31:00,90
46,89,11,10,2017/01/02 04:35:00,2017/01/02 07:15:00,90
47,170,64,20,2017/01/01 00:00:00,2017/01/03 10:45:00,90
48,135,146,10,2017/01/01 00:00:00,2017/01/03 11:06:00,90
49,85,134,20,2017/01/01 00:48:00,2017/01/01 03:28:00,90
50,19,179,30,2017/01/01 16:32:00,2017/01/01 19:12:00,90
51,95,137,10,2017/01/01 00:00:00,2017/01/03 11:26:00,90
52,163,125,30,2017/01/02 20:56:00,2017/01/02 23:36:00,90
53,30,54,30,2017/01/01 00:00:00,2017/01/03 10:40:00,90
54,16,77,20,2017/01/02 00:20:00,2017/01/02 03:00:00,90
55,28,168,20,2017/01/02 20:24:00,2017/01/02 23:04:00,90
56,78,188,20,2017/01/02 23:52:00,2017/01/03 02:32:00,90
57,27,83,20,2017/01/01 00:00:00,2017/01/03 10:49:00,90
58,136,57,30,2017/01/01 00:00:00,2017/01/03 11:07:00,90
59,59,98,10,2017/01/02 06:02:00,2017/01/02 08:42:00,90
60,170,49,30,2017/01/01 14:35:00,2017/01/01 17:15:00,90
61,114,138,20,2017/01/03 01:56:00,2017/01/03 04:36:00,90
62,78,154,10,2017/01/01 00:58:00,2017/01/01 03:38:00,90
63,69,190,30,2017/01/02 14:13:00,2017/01/02 16:53:00,90
64,60,171,20,2017/01/01 06:10:00,2017/01/01 08:50:00,90
65,112,53,10,2017/01/02 10:28:00,2017/01/02 13:08:00,90
66,99,123,10,2017/01/02 17:50:00,2017/01/02 20:30:00,90
67,28,50,10,2017/01/01 08:21:00,2017/01/01 11:01:00,90
68,97,163,20,2017/01/02 04:32:00,2017/01/02 07:12:00,90
69,150,135,20,2017/01/01 13:57:00,2017/01/01 16:37:00,90
70,136,134,10,2017/01/03 06:33:00,2017/01/03 09:13:00,90
71,120,153,10,2017/01/03 00:10:00,2017/01/03 02:50:00,90
72,79,89,10,2017/01/03 02:32:00,2017/01/03 05:12:00,90
73,162,44,20,2017/01/01 08:08:00,2017/01/01 10:48:00,90
74,163,55,20,2017/01/02 21:03:00,2017/01/02 23:43:00,90
75,103,91,20,2017/01/01 00:09:00,2017/01/01 02:49:00,90
76,74,91,20,2017/01/03 04:07:00,2017/01/03 06:47:00,90
77,126,31,20,2017/01/01 00:00:00,2017/01/03 10:50:00,90
