CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
0,100,100,0,2017/01/01 00:00:00,2017/01/03 13:33:00,0
1,37,48,10,2017/01/01 01:21:00,2017/01/01 11:48:00,90
2,42,100,30,2017/01/01 07:41:00,2017/01/01 16:29:00,90
3,131,31,10,2017/01/02 01:48:00,2017/01/02 23:58:00,90
4,108,13,20,2017/01/02 03:27:00,2017/01/02 18:30:00,90
5,17,166,10,2017/01/01 22:41:00,2017/01/02 18:47:00,90
6,147,134,20,2017/01/02 18:31:00,2017/01/03 08:39:00,90
7,48,103,10,2017/01/01 12:52:00,2017/01/01 20:38:00,90
8,127,166,20,2017/01/02 06:33:00,2017/01/02 21:17:00,90
9,50,181,20,2017/01/01 04:23:00,2017/01/02 03:08:00,90
10,19,156,10,2017/01/02 05:06:00,2017/01/02 22:25:00,90
11,146,157,40,2017/01/01 19:25:00,2017/01/02 12:17:00,90
12,93,166,10,2017/01/01 22:24:00,2017/01/02 10:11:00,90
13,170,83,30,2017/01/02 03:43:00,2017/01/02 18:46:00,90
14,79,13,20,2017/01/01 19:56:00,2017/01/02 06:28:00,90
15,73,112,10,2017/01/01 00:29:00,2017/01/01 12:01:00,90
16,87,87,10,2017/01/02 12:15:00,2017/01/03 07:02:00,90
17,118,50,10,2017/01/02 07:53:00,2017/01/02 12:29:00,90
18,79,70,20,2017/01/01 07:04:00,2017/01/01 23:34:00,90
19,67,102,40,2017/01/02 04:16:00,2017/01/02 13:47:00,90
20,48,166,30,2017/01/01 01:37:00,2017/01/01 16:48:00,90
21,45,88,30,2017/01/01 00:56:00,2017/01/01 05:44:00,90
22,61,101,10,2017/01/01 06:34:00,2017/01/01 16:31:00,90
23,54,175,20,2017/01/01 05:15:00,2017/01/01 23:02:00,90
24,126,39,10,2017/01/02 03:39:00,2017/01/02 15:44:00,90
25,107,73,30,2017/01/01 00:27:00,2017/01/01 12:10:00,90
26,42,75,20,2017/01/01 19:14:00,2017/01/02 11:50:00,90
27,74,102,10,2017/01/01 05:53:00,2017/01/01 13:46:00,90
28,72,118,20,2017/01/01 11:43:00,2017/01/02 02:02:00,90
29,65,135,20,2017/01/01 14:30:00,2017/01/02 08:53:00,90
30,27,89,10,2017/01/02 16:40:00,2017/01/02 23:35:00,90
31,84,133,10,2017/01/01 00:36:00,2017/01/01 07:03:00,90
32,178,69,40,2017/01/01 19:51:00,2017/01/02 16:53:00,90
33,127,46,20,2017/01/02 19:15:00,2017/01/03 08:13:00,90
34,28,96,20,2017/01/01 01:12:00,2017/01/01 17:43:00,90
35,100,47,20,2017/01/01 01:26:00,2017/01/01 09:23:00,90
36,69,167,20,2017/01/01 01:13:00,2017/01/01 16:00:00,90
37,98,59,10,2017/01/01 02:04:00,2017/01/01 02:19:00,90
38,79,84,10,2017/01/02 10:36:00,2017/01/03 02:22:00,90
39,61,174,10,2017/01/01 16:57:00,2017/01/02 10:10:00,90
40,138,135,10,2017/01/03 01:41:00,2017/01/03 07:48:00,90
41,170,156,10,2017/01/02 04:32:00,2017/01/02 19:39:00,90
42,119,169,20,2017/01/02 05:30:00,2017/01/02 19:03:00,90
43,66,192,20,2017/01/02 09:18:00,2017/01/03 00:54:00,90
44,120,76,30,2017/01/01 16:27:00,2017/01/02 07:32:00,90
45,29,171,20,2017/01/02 12:50:00,2017/01/03 03:31:00,90
46,89,11,10,2017/01/01 22:56:00,2017/01/02 12:53:00,90
47,170,64,20,2017/01/02 03:21:00,2017/01/02 22:47:00,90
48,135,146,10,2017/01/02 12:53:00,2017/01/03 11:06:00,90
49,85,134,20,2017/01/01 00:37:00,2017/01/01 19:32:00,90
50,19,179,30,2017/01/01 13:34:00,2017/01/01 22:10:00,90
51,95,137,10,2017/01/01 04:32:00,2017/01/01 20:08:00,90
52,163,125,30,2017/01/02 10:34:00,2017/01/03 09:58:00,90
53,30,54,30,2017/01/01 01:23:00,2017/01/01 18:54:00,90
54,16,77,20,2017/01/02 01:34:00,2017/01/02 01:46:00,90
55,28,168,20,2017/01/02 14:51:00,2017/01/03 04:36:00,90
56,78,188,20,2017/01/02 22:37:00,2017/01/03 03:48:00,90
57,27,83,20,2017/01/02 14:09:00,2017/01/03 05:18:00,90
58,136,57,30,2017/01/01 21:30:00,2017/01/02 06:07:00,90
59,59,98,10,2017/01/01 18:35:00,2017/01/02 20:10:00,90
60,170,49,30,2017/01/01 02:52:00,2017/01/02 04:58:00,90
61,114,138,20,2017/01/02 21:03:00,2017/01/03 09:29:00,90
62,78,154,10,2017/01/01 00:58:00,2017/01/01 14:52:00,90
63,69,190,30,2017/01/02 06:46:00,2017/01/03 00:20:00,90
64,60,171,20,2017/01/01 03:30:00,2017/01/01 11:29:00,90
65,112,53,10,2017/01/02 07:14:00,2017/01/02 16:22:00,90
66,99,123,10,2017/01/02 11:27:00,2017/01/03 02:54:00,90
67,28,50,10,2017/01/01 04:24:00,2017/01/01 14:59:00,90
68,97,163,20,2017/01/01 18:52:00,2017/01/02 16:52:00,90
69,150,135,20,2017/01/01 11:29:00,2017/01/01 19:05:00,90
70,136,134,10,2017/01/02 12:23:00,2017/01/03 11:14:00,90
71,120,153,10,2017/01/02 23:14:00,2017/01/03 03:45:00,90
72,79,89,10,2017/01/02 16:51:00,2017/01/03 11:40:00,90
73,162,44,20,2017/01/01 04:07:00,2017/01/01 14:49:00,90
74,163,55,20,2017/01/02 16:22:00,2017/01/03 04:24:00,90
75,103,91,20,2017/01/01 00:09:00,2017/01/01 16:03:00,90
76,74,91,20,2017/01/02 11:47:00,2017/01/03 11:36:00,90
77,126,31,20,2017/01/02 03:29:00,2017/01/03 01:27:00,90
78,16,146,10,2017/01/02 07:31:00,2017/01/02 16:38:00,90
79,84,20,10,2017/01/02 18:51:00,2017/01/02 22:23:00,90
80,21,91,20,2017/01/02 02:04:00,2017/01/02 18:21:00,90
81,37,162,20,2017/01/02 19:50:00,2017/01/03 06:03:00,90
82,89,168,20,2017/01/02 16:04:00,2017/01/03 10:55:00,90
83,72,10,20,2017/01/01 12:40:00,2017/01/02 04:14:00,90
84,55,160,10,2017/01/01 01:15:00,2017/01/02 02:18:00,90
85,63,189,30,2017/01/02 12:38:00,2017/01/03 00:44:00,90
86,164,124,20,2017/01/02 17:55:00,2017/01/02 23:35:00,90
87,20,96,20,2017/01/01 20:37:00,2017/01/02 17:37:00,90
88,82,88,20,2017/01/02 18:10:00,2017/01/03 04:17:00,90
89,76,157,20,2017/01/01 01:01:00,2017/01/01 11:13:00,90
90,74,196,30,2017/01/02 15:39:00,2017/01/03 07:27:00,90
91,85,14,10,2017/01/02 09:07:00,2017/01/02 22:41:00,90
92,77,86,20,2017/01/02 05:02:00,2017/01/03 04:51:00,90
93,142,141,20,2017/01/01 07:48:00,2017/01/02 08:08:00,90
94,119,66,10,2017/01/01 13:37:00,2017/01/02 00:51:00,90
95,7,176,10,2017/01/02 03:43:00,2017/01/02 07:15:00,90
96,92,55,20,2017/01/02 21:11:00,2017/01/02 22:58:00,90
97,168,43,10,2017/01/01 03:11:00,2017/01/02 01:27:00,90
98,89,113,10,2017/01/02 08:37:00,2017/01/03 09:12:00,90
99,98,85,30,2017/01/02 18:28:00,2017/01/03 11:45:00,90
100,46,99,10,2017/01/01 07:04:00,2017/01/01 23:17:00,90
101,62,120,30,2017/01/01 13:57:00,2017/01/01 20:27:00,90
102,93,1,20,2017/01/02 00:33:00,2017/01/02 17:45:00,90
103,144,58,30,2017/01/01 18:47:00,2017/01/02 05:33:00,90
104,20,54,20,2017/01/01 02:00:00,2017/01/01 20:40:00,90
105,32,191,10,2017/01/01 01:53:00,2017/01/01 15:20:00,90
106,143,72,20,2017/01/03 00:09:00,2017/01/03 06:33:00,90
107,68,190,20,2017/01/02 08:50:00,2017/01/02 19:13:00,90
108,140,51,10,2017/01/02 01:19:00,2017/01/02 09:07:00,90
109,119,130,20,2017/01/02 12:00:00,2017/01/03 11:28:00,90
110,37,195,10,2017/01/01 01:53:00,2017/01/02 00:08:00,90
111,29,163,30,2017/01/02 15:42:00,2017/01/03 06:55:00,90
112,120,70,10,2017/01/01 18:01:00,2017/01/01 23:35:00,90
113,12,186,10,2017/01/01 15:47:00,2017/01/02 12:35:00,90
114,118,59,10,2017/01/01 12:00:00,2017/01/01 20:13:00,90
115,90,74,10,2017/01/01 00:27:00,2017/01/01 23:02:00,90
116,165,151,20,2017/01/02 04:47:00,2017/01/02 13:01:00,90
117,125,72,20,2017/01/01 11:23:00,2017/01/02 09:24:00,90
118,177,122,30,2017/01/02 06:53:00,2017/01/03 04:08:00,90
119,64,78,10,2017/01/01 07:22:00,2017/01/01 16:16:00,90
120,67,60,10,2017/01/01 20:27:00,2017/01/02 06:37:00,90
121,167,55,30,2017/01/02 11:58:00,2017/01/03 02:40:00,90
122,173,56,20,2017/01/01 11:36:00,2017/01/02 02:34:00,90
123,179,78,20,2017/01/01 21:10:00,2017/01/02 21:59:00,90
124,83,74,40,2017/01/01 09:33:00,2017/01/02 06:43:00,90
125,140,70,30,2017/01/02 00:27:00,2017/01/02 06:21:00,90
126,81,191,20,2017/01/02 10:48:00,2017/01/03 10:31:00,90
127,101,37,30,2017/01/01 01:03:00,2017/01/01 21:38:00,90
128,34,182,20,2017/01/01 04:42:00,2017/01/01 21:12:00,90
129,99,61,20,2017/01/01 09:56:00,2017/01/01 12:38:00,90
130,168,126,20,2017/01/02 13:35:00,2017/01/03 00:46:00,90
131,139,131,20,2017/01/03 02:21:00,2017/01/03 10:15:00,90
132,134,46,20,2017/01/02 00:09:00,2017/01/02 12:52:00,90
133,66,78,30,2017/01/01 04:16:00,2017/01/01 16:18:00,90
134,71,189,10,2017/01/02 01:12:00,2017/01/02 23:45:00,90
135,70,185,20,2017/01/02 08:52:00,2017/01/02 12:57:00,90
136,16,78,30,2017/01/02 09:54:00,2017/01/02 20:11:00,90
137,57,73,30,2017/01/01 00:50:00,2017/01/01 16:26:00,90
138,92,39,10,2017/01/03 03:29:00,2017/01/03 08:41:00,90
139,5,58,20,2017/01/01 12:27:00,2017/01/01 23:00:00,90
140,75,61,20,2017/01/01 05:37:00,2017/01/01 21:41:00,90
141,186,50,20,2017/01/01 16:24:00,2017/01/02 10:35:00,90
142,14,199,30,2017/01/01 17:29:00,2017/01/02 07:26:00,90
143,80,139,30,2017/01/01 21:24:00,2017/01/02 08:41:00,90
144,110,72,10,2017/01/01 00:29:00,2017/01/01 20:42:00,90
145,40,87,20,2017/01/02 20:36:00,2017/01/03 01:31:00,90
146,155,38,10,2017/01/01 01:22:00,2017/01/01 15:30:00,90
147,155,108,20,2017/01/01 00:55:00,2017/01/01 20:08:00,90
148,152,149,20,2017/01/01 17:49:00,2017/01/02 20:32:00,90
149,55,195,20,2017/01/01 11:17:00,2017/01/02 02:51:00,90
150,86,100,10,2017/01/03 07:27:00,2017/01/03 10:09:00,90
151,36,107,20,2017/01/01 13:20:00,2017/01/02 05:43:00,90
152,103,148,20,2017/01/01 09:30:00,2017/01/02 00:42:00,90
153,29,88,10,2017/01/02 09:21:00,2017/01/03 00:16:00,90
154,32,93,20,2017/01/01 01:08:00,2017/01/01 18:00:00,90
155,79,132,20,2017/01/02 04:40:00,2017/01/02 17:08:00,90
156,25,182,10,2017/01/01 08:32:00,2017/01/01 23:57:00,90
157,25,187,30,2017/01/01 11:38:00,2017/01/02 06:38:00,90
158,23,102,30,2017/01/02 07:07:00,2017/01/03 05:39:00,90
159,128,80,10,2017/01/01 20:36:00,2017/01/02 06:40:00,90
160,165,62,20,2017/01/02 10:07:00,2017/01/02 22:16:00,90
161,34,84,10,2017/01/02 22:19:00,2017/01/03 03:25:00,90
162,82,100,10,2017/01/01 00:18:00,2017/01/01 19:42:00,90
163,162,37,40,2017/01/01 01:28:00,2017/01/02 02:59:00,90
164,138,132,10,2017/01/03 00:53:00,2017/01/03 11:14:00,90
165,65,182,20,2017/01/01 12:45:00,2017/01/02 11:04:00,90
166,53,168,20,2017/01/01 01:22:00,2017/01/01 04:24:00,90
167,114,55,10,2017/01/02 12:21:00,2017/01/03 05:35:00,90
168,24,164,30,2017/01/02 13:56:00,2017/01/02 16:53:00,90
169,74,5,20,2017/01/01 18:58:00,2017/01/02 04:07:00,90
170,109,73,10,2017/01/01 00:28:00,2017/01/01 18:21:00,90
171,102,146,10,2017/01/01 07:09:00,2017/01/01 23:57:00,90
172,144,38,30,2017/01/01 12:43:00,2017/01/02 04:02:00,90
173,93,11,20,2017/01/02 02:04:00,2017/01/02 12:54:00,90
174,73,106,10,2017/01/01 00:27:00,2017/01/01 16:38:00,90
175,51,190,30,2017/01/01 01:42:00,2017/01/01 09:35:00,90
176,106,113,30,2017/01/03 02:02:00,2017/01/03 04:37:00,90
177,81,80,10,2017/01/01 02:05:00,2017/01/01 11:53:00,90
178,138,22,30,2017/01/01 08:21:00,2017/01/02 01:50:00,90
179,69,173,40,2017/01/01 23:38:00,2017/01/02 12:47:00,90
180,75,18,30,2017/01/01 09:21:00,2017/01/02 01:14:00,90
181,166,55,10,2017/01/02 14:11:00,2017/01/03 03:29:00,90
182,89,68,10,2017/01/01 08:22:00,2017/01/02 04:38:00,90
183,126,59,20,2017/01/02 02:08:00,2017/01/02 11:51:00,90
184,88,137,10,2017/01/01 20:35:00,2017/01/02 15:51:00,90
185,99,152,40,2017/01/01 14:51:00,2017/01/02 01:57:00,90
186,178,54,20,2017/01/01 18:19:00,2017/01/02 02:02:00,90
187,132,51,20,2017/01/02 02:22:00,2017/01/02 07:28:00,90
188,100,147,10,2017/01/01 09:00:00,2017/01/01 19:03:00,90
189,36,96,10,2017/01/01 01:04:00,2017/01/01 19:13:00,90
190,6,59,20,2017/01/01 08:36:00,2017/01/02 05:54:00,90
191,102,62,30,2017/01/01 00:38:00,2017/01/01 21:43:00,90
192,55,188,30,2017/01/01 01:38:00,2017/01/01 15:58:00,90
193,135,54,30,2017/01/01 18:40:00,2017/01/02 12:03:00,90
194,6,66,20,2017/01/01 08:38:00,2017/01/02 12:06:00,90
195,88,116,30,2017/01/02 17:57:00,2017/01/03 06:06:00,90
196,29,75,20,2017/01/01 21:16:00,2017/01/02 13:13:00,90
197,143,140,10,2017/01/01 16:04:00,2017/01/01 20:50:00,90
198,15,181,20,2017/01/01 14:23:00,2017/01/02 00:30:00,90
199,130,42,30,2017/01/02 00:26:00,2017/01/02 15:47:00,90
200,17,99,20,2017/01/01 19:51:00,2017/01/02 15:15:00,90
201,182,68,10,2017/01/02 03:48:00,2017/01/02 05:48:00,90
202,27,187,30,2017/01/01 17:41:00,2017/01/02 03:38:00,90
203,40,34,10,2017/01/01 01:47:00,2017/01/01 13:56:00,90
204,57,183,10,2017/01/01 13:29:00,2017/01/02 07:03:00,90
205,64,140,20,2017/01/01 23:24:00,2017/01/02 03:09:00,90
206,2,178,10,2017/01/01 19:31:00,2017/01/02 12:15:00,90
207,34,89,20,2017/01/02 10:00:00,2017/01/03 02:48:00,90
208,149,149,20,2017/01/01 22:02:00,2017/01/02 06:22:00,90
209,147,158,10,2017/01/02 11:23:00,2017/01/03 05:35:00,90
210,110,150,20,2017/01/01 17:36:00,2017/01/01 19:50:00,90
211,83,149,20,2017/01/01 00:51:00,2017/01/01 17:29:00,90
212,42,105,20,2017/01/01 12:07:00,2017/01/02 03:42:00,90
