case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
R2_4_6,-9.377116063422774,-10.0,,,159256.6935814715
RC1_4_5,-3.0302588629882043,2.564102564102564,,,9120.447807502298
RC2_4_1,-1.615423015759264,-6.25,,,93066.61323697108
RC2_4_6,0.6475356854018751,-21.428571428571427,,,99786.82374003
C1_4_8,-1.2985762849888605,-2.380952380952381,,,6376.286947634042
R2_4_4,-1.5066377334485614,-11.11111111111111,,,399488.67623059696
C2_4_5,-1.5137878604082795,-6.666666666666667,,,61030.9657804728
R1_4_4,-6.779095097663175,0.0,,,6386.8939108642335
RC1_4_1,-1.8069021969410235,2.4390243902439024,,,68917.67739460507
RC1_4_8,-4.413970993771526,0.0,,,8034.369180995455
RC1_4_6,2.7758745218530905,0.0,,,8837.202030836119
C2_4_1,2.224588713763729,7.6923076923076925,,,32159.684272957697
RC2_4_2,-5.593130175651747,0.0,,,166838.509412922
C2_4_7,-2.3606379615232336,-6.666666666666667,,,835974.0065220688
R1_4_9,-3.6264206143896462,-2.631578947368421,,,9308.861230967575
C1_4_7,-0.091596436404084,2.380952380952381,,,5837.932977179753
RC1_4_3,-5.721134479979336,-2.631578947368421,,,10476.508979645265
RC2_4_10,1.6222264416465233,-20.0,,,382373.8569136491
R1_4_1,-1.131801206895151,2.3255813953488373,,,10155.917711668884
RC2_4_7,2.771491613867316,-21.428571428571427,,,117670.15072605692
C1_4_9,-10.021171842548998,-4.878048780487805,,,5312.229061787173
C1_4_6,2.8455355387618155,2.4390243902439024,,,5552.673903256136
R1_4_8,4.520512141788144,-2.702702702702702,,,2695.8504498792227
RC2_4_8,1.5856316707709066,0.0,,,93265.66726841124
R1_4_3,0.3729454699258588,2.631578947368421,,,7088.687017199264
C1_4_5,-1.215315252940281,-2.380952380952381,,,7406.746978346294
R2_4_10,-2.870576362792149,0.0,,,337058.00808207353
R2_4_9,7.961743094545709,-18.181818181818183,,,151620.44520413442
C2_4_2,-10.640407073184488,0.0,,,38585.708011152026
C2_4_9,1.2867464014951684,-6.666666666666667,,,78892.3280669708
C2_4_3,-1.5958382823184365,-6.666666666666667,,,287243.66125145013
C1_4_2,2.9908224086779094,0.0,,,5434.291189628821
R1_4_2,-0.3904878083142744,-2.5,,,8579.046465302621
R2_4_8,-4.111813938233618,0.0,,,105406.49396992332
C1_4_3,8.326392614532137,0.0,,,5911.896292775588
C1_4_4,-1.8147581561117363,-2.631578947368421,,,3117.062094359468
RC2_4_4,-5.408593048194745,0.0,,,99068.78762114645
R2_4_1,-2.515673986142889,-8.333333333333332,,,120074.5611976958
R2_4_7,-10.523685328322795,0.0,,,203381.7302298476
RC1_4_2,-4.708424528214314,2.564102564102564,,,16455.073394451516
R2_4_5,3.415195230733421,-18.181818181818183,,,613617.0407191811
R1_4_7,-7.42660703984061,0.0,,,7387.433184936694
RC2_4_3,-1.1804417240339578,-7.6923076923076925,,,112383.3959336293
R1_4_5,-3.853519177164901,-2.5,,,10149.352216418183
R1_4_6,-4.84743788053595,0.0,,,7103.502446051688
R2_4_2,0.7750427046261812,-23.07692307692308,,,306857.5299345334
C2_4_8,0.6621992452227603,-6.666666666666667,,,46361.553448142105
RC1_4_10,0.5685005716221292,-2.631578947368421,,,8116.648183835578
C1_4_1,-2.805257921219581,-2.4390243902439024,,,2886.9109854735425
R2_4_3,-10.86425511472577,0.0,,,134208.99689777763
RC2_4_5,-3.752085330299941,-13.333333333333334,,,114243.52983913744
RC2_4_9,6.997847430525303,0.0,,,197035.29462764403
C2_4_6,-7.255105264008222,-6.666666666666667,,,120400.32631783665
C2_4_4,-3.911930134146061,7.6923076923076925,,,83721.17406219988
C1_4_10,2.6044046724674925,-2.5,,,5236.383922729578
RC1_4_7,-1.420006358391756,2.702702702702702,,,6021.12422160367
RC1_4_4,-10.912906746780564,0.0,,,9290.91881823638
R1_4_10,-5.582815640784903,0.0,,,4443.443127349063
C2_4_10,-2.9683740667084777,-7.142857142857142,,,90428.00007688116
RC1_4_9,-3.330135508813032,-2.631578947368421,,,8185.870966935295
