case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
R1_2_8,21.333260623236267,0.0,,,
R1_2_7,22.408926128101072,5.555555555555555,,,
R1_2_5,11.293784564111482,16.666666666666664,,,
R2_2_2,-2.792722348524189,50.0,,,
R2_2_6,3.195432316768301,75.0,,,
R2_2_4,17.972110592106358,25.0,,,
R2_2_1,-13.199069517992172,100.0,,,
R2_2_9,5.732649312270792,50.0,,,
R1_2_10,17.703933802046333,0.0,,,
R2_2_3,0.4558466513993988,50.0,,,
R1_2_6,16.66127300048254,5.555555555555555,,,
R1_2_4,21.624129400042364,5.555555555555555,,,
R2_2_10,15.98687270043644,25.0,,,
R2_2_5,9.49775087662254,75.0,,,
R2_2_7,12.783755828246534,0.0,,,
R2_2_8,16.411989041559387,25.0,,,
R1_2_2,2.9400450322862035,16.666666666666664,,,
R1_2_3,9.530311016835682,5.555555555555555,,,
R1_2_1,3.209312442691445,10.0,,,
R1_2_9,13.97633503585087,5.555555555555555,,,
