case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
R2_4_6,22.58856872958001,25.0,,,
RC1_4_5,13.659990632865728,8.333333333333332,,,
RC2_4_1,2.522296896664735,45.45454545454545,,,
RC2_4_6,3.695376182505147,75.0,,,
C1_4_8,5.943298544164114,13.513513513513514,,,
R2_4_4,20.39223810821121,12.5,,,
C2_4_5,9.033460474519003,25.0,,,
R1_4_4,21.838693459715373,2.7777777777777777,,,
RC1_4_1,11.795519368175318,13.88888888888889,,,
RC1_4_8,12.454771074957012,2.7777777777777777,,,
RC1_4_6,9.091644225823496,11.11111111111111,,,
C2_4_1,3.547062000403928,8.333333333333332,,,
RC2_4_2,1.500381022694426,55.55555555555556,,,
C2_4_7,12.782122479173358,25.0,,,
R1_4_9,15.774211240995047,5.555555555555555,,,
C1_4_7,3.8740652829572433,7.6923076923076925,,,
RC1_4_3,17.963941498697807,5.555555555555555,,,
RC2_4_10,16.717921093075034,25.0,,,
R1_4_1,8.00739373236886,7.5,,,
RC2_4_7,6.935394235695583,75.0,,,
C1_4_9,13.49076527980798,13.88888888888889,,,
C1_4_6,2.4044895843555563,2.5,,,
R1_4_8,15.066018870644871,2.7777777777777777,,,
RC2_4_8,12.24682791929632,25.0,,,
R1_4_3,17.092211712674956,5.555555555555555,,,
C1_4_5,4.425905361934231,5.0,,,
R2_4_10,14.859131036489192,12.5,,,
R2_4_9,7.095300119854167,37.5,,,
C2_4_2,11.306349422140231,16.666666666666664,,,
C2_4_9,18.00495190115653,25.0,,,
C2_4_3,10.874933434336873,36.36363636363637,,,
C1_4_2,-2.3792847881296377,13.88888888888889,,,
R1_4_2,11.164743008978943,11.11111111111111,,,
R2_4_8,25.5744552640011,0.0,,,
C1_4_3,10.095340670968016,13.88888888888889,,,
C1_4_4,13.098561742478497,5.555555555555555,,,
RC2_4_4,22.86969080493765,25.0,,,
R2_4_1,-0.7314043061445896,50.0,,,
R2_4_7,31.23088211730534,0.0,,,
RC1_4_2,17.411118879336758,8.333333333333332,,,
R2_4_5,7.384443719183364,37.5,,,
R1_4_7,26.55055108569204,2.7777777777777777,,,
RC2_4_3,8.135158724014083,62.5,,,
R1_4_5,11.72332890213404,11.11111111111111,,,
R1_4_6,20.613364995379168,5.555555555555555,,,
R2_4_2,1.266167318398713,62.5,,,
C2_4_8,0.8153812421498791,36.36363636363637,,,
RC1_4_10,12.32937446869343,5.555555555555555,,,
C1_4_1,2.8867501929261605,2.5,,,
R2_4_3,16.159500817936053,25.0,,,
RC2_4_5,-5.896149088145531,87.5,,,
RC2_4_9,12.95029878366275,12.5,,,
C2_4_6,12.503798332846552,25.0,,,
C2_4_4,20.72477767280016,18.181818181818183,,,
C1_4_10,12.215299975288705,11.11111111111111,,,
RC1_4_7,13.984747297010038,2.7777777777777777,,,
RC1_4_4,23.530181819299745,2.7777777777777777,,,
R1_4_10,24.122390504898814,2.7777777777777777,,,
C2_4_10,11.870840745982688,27.27272727272727,,,
RC1_4_9,14.786256973212277,5.555555555555555,,,
