VEHICLE,0,ROUTE,40,0,98,82,65,92,27,26,28,33,62,34,30,29,31,71,67,84,51,48,21,49,22,57,52,20,66,56,50,32,89,85,95,94,93,72,96,91,83,80,0,COST_TO_DEPO,543842.6203626674,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,565.0,DEMAND-,0,LOADLIMIT,1000.0,DEMAND2+,0.0,DEMAND2-,0,LOADLIMIT2,0
ARRIVAL,0,TIME,40,0.0,0.2357,0.55329,0.86236,1.33316,2.21242,2.68333,2.9,3.21004,3.74938,4.24938,4.51323,4.76965,4.96965,5.64431,6.02828,6.44103,6.90366,7.40115,7.60115,7.88915,8.11591,8.51828,8.8028,9.34732,9.88104,10.20136,10.73469,11.16488,11.86514,12.35732,12.78486,13.13562,13.39656,13.85255,14.24591,14.63618,15.07416,15.55529,15.84889
VEHICLE,1,ROUTE,32,0,42,39,36,63,64,69,88,2,3,5,7,79,73,78,12,53,90,46,43,37,54,68,55,60,1,4,17,59,100,70,0,COST_TO_DEPO,604239.2565767714,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,537.0,DEMAND-,0,LOADLIMIT,1000.0,DEMAND2+,0.0,DEMAND2-,0,LOADLIMIT2,0
ARRIVAL,1,TIME,32,0.0,0.55902,0.80902,1.35118,2.60118,3.14053,3.78461,4.10494,4.78529,5.11862,5.31862,5.67163,6.02832,6.34406,6.63091,6.98091,7.36425,7.81862,8.61994,9.40888,9.90734,10.47677,10.89344,11.22677,11.64344,12.25887,12.54339,13.38191,13.99734,15.02198,15.26318,15.75729
VEHICLE,2,ROUTE,23,0,45,14,47,75,15,11,61,44,40,38,41,81,6,8,10,97,74,13,35,25,58,0,COST_TO_DEPO,638369.5763516013,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,388.0,DEMAND-,0,LOADLIMIT,1000.0,DEMAND2+,0.0,DEMAND2-,0,LOADLIMIT2,0
ARRIVAL,2,TIME,23,0.0,0.62893,1.46101,1.67768,2.58521,3.33734,3.60401,4.51492,5.0103,5.27415,5.73975,6.01314,6.75392,7.50985,7.77369,8.61222,9.19673,9.63213,11.27022,12.76437,14.36708,14.87734,15.83018
VEHICLE,3,ROUTE,11,0,76,19,23,86,87,9,99,77,24,0,COST_TO_DEPO,215537.93943452946,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,194.0,DEMAND-,0,LOADLIMIT,1000.0,DEMAND2+,0.0,DEMAND2-,0,LOADLIMIT2,0
ARRIVAL,3,TIME,11,0.0,0.7157,4.93518,5.20856,5.80015,6.13333,6.48634,6.91967,7.62201,13.22016,13.97111
VEHICLE,4,ROUTE,4,0,16,18,0,COST_TO_DEPO,142631.25543596505,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,40.0,DEMAND-,0,LOADLIMIT,1000.0,DEMAND2+,0.0,DEMAND2-,0,LOADLIMIT2,0
ARRIVAL,4,TIME,4,0.0,0.68718,5.35371,6.50296
TOTALCOST,2144620.6481615347
TOTALCOST_TO_LAST,1989953.5624127772
TOTALCOST_TO_DEPO,2144620.6481615347
TOTALTIME_TO_LAST,65.33263782682907
TOTALTIME_TO_DEPO,67.91042258930837
LAST_FLAG,False
OPT_D,OPT_T,OPT_E,OPT_X,1.0,0.0,0.0,0.0
LOC,0,40.0,50.0
LOC,1,25.0,85.0
LOC,2,22.0,75.0
LOC,3,22.0,85.0
LOC,4,20.0,80.0
LOC,5,20.0,85.0
LOC,6,18.0,75.0
LOC,7,15.0,75.0
LOC,8,15.0,80.0
LOC,9,10.0,35.0
LOC,10,10.0,40.0
LOC,11,8.0,40.0
LOC,12,8.0,45.0
LOC,13,5.0,35.0
LOC,14,5.0,45.0
LOC,15,2.0,40.0
LOC,16,0.0,40.0
LOC,17,0.0,45.0
LOC,18,44.0,5.0
LOC,19,42.0,10.0
LOC,20,42.0,15.0
LOC,21,40.0,5.0
LOC,22,40.0,15.0
LOC,23,38.0,5.0
LOC,24,38.0,15.0
LOC,25,35.0,5.0
LOC,26,95.0,30.0
LOC,27,95.0,35.0
LOC,28,92.0,30.0
LOC,29,90.0,35.0
LOC,30,88.0,30.0
LOC,31,88.0,35.0
LOC,32,87.0,30.0
LOC,33,85.0,25.0
LOC,34,85.0,35.0
LOC,35,67.0,85.0
LOC,36,65.0,85.0
LOC,37,65.0,82.0
LOC,38,62.0,80.0
LOC,39,60.0,80.0
LOC,40,60.0,85.0
LOC,41,58.0,75.0
LOC,42,55.0,80.0
LOC,43,55.0,85.0
LOC,44,55.0,82.0
LOC,45,20.0,82.0
LOC,46,18.0,80.0
LOC,47,2.0,45.0
LOC,48,42.0,5.0
LOC,49,42.0,12.0
LOC,50,72.0,35.0
LOC,51,55.0,20.0
LOC,52,25.0,30.0
LOC,53,20.0,50.0
LOC,54,55.0,60.0
LOC,55,30.0,60.0
LOC,56,50.0,35.0
LOC,57,30.0,25.0
LOC,58,15.0,10.0
LOC,59,10.0,20.0
LOC,60,15.0,60.0
LOC,61,45.0,65.0
LOC,62,65.0,35.0
LOC,63,65.0,20.0
LOC,64,45.0,30.0
LOC,65,35.0,40.0
LOC,66,41.0,37.0
LOC,67,64.0,42.0
LOC,68,40.0,60.0
LOC,69,31.0,52.0
LOC,70,35.0,69.0
LOC,71,65.0,55.0
LOC,72,63.0,65.0
LOC,73,2.0,60.0
LOC,74,20.0,20.0
LOC,75,5.0,5.0
LOC,76,60.0,12.0
LOC,77,23.0,3.0
LOC,78,8.0,56.0
LOC,79,6.0,68.0
LOC,80,47.0,47.0
LOC,81,49.0,58.0
LOC,82,27.0,43.0
LOC,83,37.0,31.0
LOC,84,57.0,29.0
LOC,85,63.0,23.0
LOC,86,21.0,24.0
LOC,87,12.0,24.0
LOC,88,24.0,58.0
LOC,89,67.0,5.0
LOC,90,37.0,47.0
LOC,91,49.0,42.0
LOC,92,53.0,43.0
LOC,93,61.0,52.0
LOC,94,57.0,48.0
LOC,95,56.0,37.0
LOC,96,55.0,54.0
LOC,97,4.0,18.0
LOC,98,26.0,52.0
LOC,99,26.0,35.0
LOC,100,31.0,67.0
