case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
C1_2_5,4.671214882059921,5.0,,,
C1_2_7,8.929053288144633,5.0,,,
C2_2_5,6.22302562877912,16.666666666666664,,,
C2_2_8,19.583891745659997,16.666666666666664,,,
C1_2_1,0.105194616630298,0.0,,,
C1_2_10,9.86922764558936,11.11111111111111,,,
C1_2_4,12.253178415656476,5.555555555555555,,,
C2_2_7,7.570472378818295,16.666666666666664,,,
C1_2_8,5.136292677735194,10.526315789473683,,,
C1_2_2,-7.352531290021391,11.11111111111111,,,
C2_2_3,10.489389122745644,33.33333333333333,,,
C1_2_6,3.04629558317142,5.0,,,
C2_2_10,8.814045498582901,16.666666666666664,,,
C2_2_4,12.775893769609857,33.33333333333333,,,
C1_2_3,4.076014124258758,11.11111111111111,,,
C1_2_9,7.421048131380398,11.11111111111111,,,
C2_2_6,16.557971942994115,16.666666666666664,,,
C2_2_9,6.788536429754094,16.666666666666664,,,
C2_2_2,7.534338907396167,33.33333333333333,,,
C2_2_1,3.250735593499132,16.666666666666664,,,
