case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
rc106,17.56559161246946,-2.0,,,23.009925174713132
rc203,20.545401174177183,-1.0,,,151.00708723068237
rc105,-82.72660399002325,-1.0,,,35.87036924362182
rc104,32.12817418084842,0.0,,,28.4660982131958
rc206,145.06057204402373,-1.0,,,118.32586197853088
rc101,8.52023790152657,1.0,,,26.86791310310364
rc107,-10.229312168717795,-1.0,,,42.60886106491089
rc202,111.69626744687116,-2.0,,,123.71233248710632
rc102,24.24395294866736,1.0,,,36.8945764541626
rc201,-9.432896822796463,-2.0,,,107.72570490837096
rc207,34.52428495927961,0.0,,,200.21145644187928
rc208,39.753737859456805,0.0,,,339.5017969608307
rc205,237.71810597206445,-2.0,,,117.55869426727295
rc108,79.09445596604155,-1.0,,,34.02117404937744
rc204,-108.48566413030358,0.0,,,172.15130581855774
rc103,-3.4871781241249664,0.0,,,55.72982459068298
