VEHICLE,0,ROUTE,12,0,27,26,28,30,32,29,31,34,94,80,0,COST_TO_DEPO,129376.06995765325,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,176.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,0,TIME,12,0.0,0.95015,1.28333,1.5,1.73333,1.91667,2.18052,2.38052,2.59718,3.27836,3.61253,3.90612
VEHICLE,1,ROUTE,6,0,69,88,55,70,0,COST_TO_DEPO,54706.15708029803,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,85.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,1,TIME,6,0.0,0.15366,1.00366,1.38874,2.67159,3.49411
VEHICLE,2,ROUTE,8,0,92,95,62,84,56,66,0,COST_TO_DEPO,72170.06517501672,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,76.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,2,TIME,8,0.0,0.24608,0.52455,0.84488,1.2,1.92033,2.48699,2.87097
VEHICLE,3,ROUTE,10,0,11,15,16,9,74,86,52,90,0,COST_TO_DEPO,107119.70640364906,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,145.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,3,TIME,10,0.0,0.55877,1.25,1.45,1.80301,2.27013,2.58539,2.87224,3.38571,3.62309
VEHICLE,4,ROUTE,11,0,83,20,19,76,89,63,85,51,91,0,COST_TO_DEPO,131136.1079407762,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,160.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,4,TIME,11,0.0,0.32059,0.76664,1.01664,1.48515,1.81681,2.23569,2.46245,2.77152,3.31824,3.6856
VEHICLE,5,ROUTE,11,0,98,60,78,79,73,17,47,14,12,0,COST_TO_DEPO,112436.67628318538,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,148.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,5,TIME,11,0.0,0.2357,0.62906,0.9301,1.86943,2.18516,2.60404,2.80404,3.02071,3.23738,3.94385
VEHICLE,6,ROUTE,13,0,1,45,7,6,8,46,5,3,4,2,100,0,COST_TO_DEPO,113775.5676479199,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,193.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,6,TIME,13,0.0,0.63465,0.8985,1.20854,1.4252,1.84718,2.06385,2.32027,2.52027,2.77669,3.03311,3.40047,3.88772
VEHICLE,7,ROUTE,11,0,42,44,43,40,35,37,72,54,81,0,COST_TO_DEPO,99063.94473777019,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,134.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,7,TIME,11,0.0,0.55902,0.75902,1.28333,1.53333,1.81667,2.54343,2.99538,3.31928,3.59136,3.95872
VEHICLE,8,ROUTE,8,0,65,99,53,10,13,82,0,COST_TO_DEPO,97018.89076715853,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,85.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,8,TIME,8,0.0,0.18634,0.5246,1.71926,2.12163,2.40614,2.96297,3.37572
VEHICLE,9,ROUTE,9,0,64,57,87,59,97,75,58,0,COST_TO_DEPO,136640.01443977375,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,143.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,9,TIME,9,0.0,0.34359,1.31352,1.78065,2.02185,2.29393,2.6779,3.03091,3.98374
VEHICLE,10,ROUTE,11,0,21,23,48,18,49,22,24,25,77,0,COST_TO_DEPO,138471.48873265067,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,157.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,10,TIME,11,0.0,0.75,0.95,1.31667,1.51667,1.80467,2.03143,2.23143,2.5721,2.94152,3.94119
VEHICLE,11,ROUTE,8,0,39,36,38,41,61,68,0,COST_TO_DEPO,88832.94397750573,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,130.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,11,TIME,8,0.0,0.60093,0.90118,1.16503,1.52339,1.97335,2.25787,2.73333
VEHICLE,13,ROUTE,8,0,33,50,67,71,93,96,0,COST_TO_DEPO,118396.65081152847,OPSKILL,1.0,DRSKILL,1.0,DEMAND+,92.0,DEMAND-,0.0,LOADLIMIT,200.0,DEMAND2+,0.0,DEMAND2-,0.0,LOADLIMIT2,0
ARRIVAL,13,TIME,8,0.0,0.85797,1.29799,1.64183,2.0258,2.2758,3.23874,3.66415
TOTALCOST,1399144.2839548858
TOTALCOST_TO_LAST,1141454.840531274
TOTALCOST_TO_DEPO,1399144.2839548858
TOTALTIME_TO_LAST,42.77348473893847
TOTALTIME_TO_DEPO,47.068308795998675
LAST_FLAG,False
OPT_D,OPT_T,OPT_E,OPT_X,1.0,0.0,0.0,0.0
LOC,0,40.0,50.0
LOC,1,25.0,85.0
LOC,2,22.0,75.0
LOC,3,22.0,85.0
LOC,4,20.0,80.0
LOC,5,20.0,85.0
LOC,6,18.0,75.0
LOC,7,15.0,75.0
LOC,8,15.0,80.0
LOC,9,10.0,35.0
LOC,10,10.0,40.0
LOC,11,8.0,40.0
LOC,12,8.0,45.0
LOC,13,5.0,35.0
LOC,14,5.0,45.0
LOC,15,2.0,40.0
LOC,16,0.0,40.0
LOC,17,0.0,45.0
LOC,18,44.0,5.0
LOC,19,42.0,10.0
LOC,20,42.0,15.0
LOC,21,40.0,5.0
LOC,22,40.0,15.0
LOC,23,38.0,5.0
LOC,24,38.0,15.0
LOC,25,35.0,5.0
LOC,26,95.0,30.0
LOC,27,95.0,35.0
LOC,28,92.0,30.0
LOC,29,90.0,35.0
LOC,30,88.0,30.0
LOC,31,88.0,35.0
LOC,32,87.0,30.0
LOC,33,85.0,25.0
LOC,34,85.0,35.0
LOC,35,67.0,85.0
LOC,36,65.0,85.0
LOC,37,65.0,82.0
LOC,38,62.0,80.0
LOC,39,60.0,80.0
LOC,40,60.0,85.0
LOC,41,58.0,75.0
LOC,42,55.0,80.0
LOC,43,55.0,85.0
LOC,44,55.0,82.0
LOC,45,20.0,82.0
LOC,46,18.0,80.0
LOC,47,2.0,45.0
LOC,48,42.0,5.0
LOC,49,42.0,12.0
LOC,50,72.0,35.0
LOC,51,55.0,20.0
LOC,52,25.0,30.0
LOC,53,20.0,50.0
LOC,54,55.0,60.0
LOC,55,30.0,60.0
LOC,56,50.0,35.0
LOC,57,30.0,25.0
LOC,58,15.0,10.0
LOC,59,10.0,20.0
LOC,60,15.0,60.0
LOC,61,45.0,65.0
LOC,62,65.0,35.0
LOC,63,65.0,20.0
LOC,64,45.0,30.0
LOC,65,35.0,40.0
LOC,66,41.0,37.0
LOC,67,64.0,42.0
LOC,68,40.0,60.0
LOC,69,31.0,52.0
LOC,70,35.0,69.0
LOC,71,65.0,55.0
LOC,72,63.0,65.0
LOC,73,2.0,60.0
LOC,74,20.0,20.0
LOC,75,5.0,5.0
LOC,76,60.0,12.0
LOC,77,23.0,3.0
LOC,78,8.0,56.0
LOC,79,6.0,68.0
LOC,80,47.0,47.0
LOC,81,49.0,58.0
LOC,82,27.0,43.0
LOC,83,37.0,31.0
LOC,84,57.0,29.0
LOC,85,63.0,23.0
LOC,86,21.0,24.0
LOC,87,12.0,24.0
LOC,88,24.0,58.0
LOC,89,67.0,5.0
LOC,90,37.0,47.0
LOC,91,49.0,42.0
LOC,92,53.0,43.0
LOC,93,61.0,52.0
LOC,94,57.0,48.0
LOC,95,56.0,37.0
LOC,96,55.0,54.0
LOC,97,4.0,18.0
LOC,98,26.0,52.0
LOC,99,26.0,35.0
LOC,100,31.0,67.0
