case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
C1_2_5,-4.568599323357376e-05,0.0,,,
C1_2_7,0.0937734562876231,0.0,,,
C2_2_5,5.394436824892679,16.666666666666664,,,
C2_2_8,10.72943704502258,33.33333333333333,,,
C1_2_1,-8.258871193956691e-05,0.0,,,
C1_2_10,4.157326741720622,11.11111111111111,,,
C1_2_4,13.78510393511522,5.555555555555555,,,
C2_2_7,6.095101625753501,16.666666666666664,,,
C1_2_8,-2.3314172325420524,5.263157894736842,,,
C1_2_2,-3.225334096307355,11.11111111111111,,,
C2_2_3,13.073380512923617,16.666666666666664,,,
C1_2_6,0.1041628037813579,0.0,,,
C2_2_10,8.837445413347297,16.666666666666664,,,
C2_2_4,20.0360960085904,16.666666666666664,,,
C1_2_3,3.11512856747451,11.11111111111111,,,
C1_2_9,0.926347236565916,11.11111111111111,,,
C2_2_6,1.514659149375733,16.666666666666664,,,
C2_2_9,16.370896542084576,16.666666666666664,,,
C2_2_2,10.513324001335956,16.666666666666664,,,
C2_2_1,-0.0069936902743271,16.666666666666664,,,
