case,TOTALCOST,TOTAL_NUMBER_OF VEHICLES,CONSTRUCTION_TIME,IMPROVEMENT_TIME,ELAPSED_TIME
RC1_2_5,4.927971017503518,0.0,,,7899.3969539590735
RC2_2_1,-1.9955323473133515,0.0,,,47058.047395512825
C1_2_5,-4.462793876345639,-4.761904761904762,,,2995.463926006353
R1_2_8,-7.262436773215562,5.555555555555555,,,6516.213186657476
R1_2_7,-6.893802844090609,0.0,,,9096.139672914109
C1_2_7,-8.111040686716962,-4.761904761904762,,,6607.726138364789
R1_2_5,-5.630672814716371,0.0,,,6645.07375409918
R2_2_2,4.909042110260188,0.0,,,96728.16462180196
R2_2_6,13.295095801916592,-28.57142857142857,,,114852.24696502298
RC1_2_2,-0.8537995613091749,5.0,,,11626.293316033563
RC2_2_2,5.798909534791175,-12.5,,,52445.60131381218
C2_2_5,-0.7800463213899929,0.0,,,25994.1688904763
C2_2_8,-7.4043874734146735,14.285714285714285,,,31599.177086519263
R2_2_4,-5.055833202666981,0.0,,,161121.75112893517
RC1_2_3,-7.27553072951684,0.0,,,8459.473851075858
RC1_2_10,-1.574052727473437,0.0,,,5468.043679758734
RC1_2_1,4.28322766584607,10.0,,,7668.896820034332
RC2_2_6,0.1486844097321749,-14.285714285714285,,,129228.65267481316
RC2_2_9,0.6438749611287103,-16.666666666666664,,,102966.84818198376
RC1_2_8,-8.993656015387366,0.0,,,9296.627862161302
R2_2_1,5.39633129640827,-25.0,,,73285.59239348365
C1_2_1,-0.1051665757660373,0.0,,,902.243471791351
R2_2_9,1.8078927042851476,-16.666666666666664,,,166527.56605254486
RC1_2_4,-0.5889438046442351,-5.0,,,6805.8127194826
RC2_2_8,2.5401448194289205,-14.285714285714285,,,65833.1885371094
C1_2_10,-5.198817745669335,0.0,,,5185.418134616815
C1_2_4,1.3647056957142512,0.0,,,5119.9202023601865
RC1_2_6,-5.387307193823751,-5.0,,,10663.466204980185
C2_2_7,-1.371538787957679,0.0,,,43594.47147212796
R1_2_10,-1.986524945746076,5.555555555555555,,,6540.756161728212
RC2_2_4,6.188486594501326,-14.285714285714285,,,144761.46282650146
C1_2_8,-7.102884950649102,-4.761904761904762,,,5494.32925903616
R2_2_3,5.161286118756864,-16.666666666666664,,,186204.31013862253
C1_2_2,4.454732818047857,0.0,,,11319.846141598126
R1_2_6,-6.0668885035086895,10.526315789473683,,,9873.177721138907
C2_2_3,2.338678320781869,-12.5,,,43484.3294367281
C1_2_6,-2.855156279747473,-4.761904761904762,,,9536.04752172937
RC2_2_3,5.559321639864304,-14.285714285714285,,,82048.56401741596
R1_2_4,-5.181295280726432,-5.263157894736842,,,11120.302805200816
R2_2_10,4.874849419167878,-20.0,,,109827.08953406918
C2_2_10,0.0215044984837934,0.0,,,49210.70628306827
C2_2_4,6.437725294212632,-12.5,,,57061.34922008793
RC1_2_9,1.9918949599470213,0.0,,,6097.314444212485
C1_2_3,-0.9232536092677648,0.0,,,4653.156865664235
C1_2_9,-6.046022644343587,0.0,,,6894.120793900265
RC2_2_10,5.346612049638612,0.0,,,40681.44096564126
RC2_2_5,-3.3334205205689296,-14.285714285714285,,,57160.25271904283
R2_2_5,3.508980130194798,-28.57142857142857,,,585023.2876675276
C2_2_6,-12.906292502220037,0.0,,,25903.27700954057
R2_2_7,-4.096506956558587,25.0,,,103677.33303372232
R2_2_8,-0.9606037406425846,0.0,,,147377.42498879114
C2_2_9,8.973210451885718,0.0,,,40419.22148683087
RC1_2_7,1.5128866649749797,0.0,,,10264.300685974862
R1_2_2,1.8001962570790582,4.761904761904762,,,9308.37608486093
R1_2_3,-0.7023729775302346,5.263157894736842,,,8204.204756250314
C2_2_2,2.7702640144606843,-12.5,,,37506.778242529705
R1_2_1,-0.1055093166883881,9.090909090909092,,,8461.919729170102
RC2_2_7,2.8915474393340928,-14.285714285714285,,,92614.45359710215
C2_2_1,-3.1551632683753703,0.0,,,39558.938227024526
R1_2_9,-5.594839377240988,10.526315789473683,,,7831.403078846725
